dataset,true_label,gap
base64,ATTACK,1.105131
base64,ATTACK,0.909459
base64,ATTACK,0.985826
base64,ATTACK,0.977602
base64,ATTACK,1.049934
base64,ATTACK,0.87005
base64,ATTACK,0.993135
base64,ATTACK,0.758416
base64,ATTACK,0.96919
base64,ATTACK,0.910149
base64,ATTACK,0.968745
base64,ATTACK,0.982295
base64,ATTACK,0.966387
base64,ATTACK,0.955529
base64,ATTACK,0.938605
base64,ATTACK,0.996325
base64,ATTACK,0.914452
base64,ATTACK,0.979383
base64,ATTACK,0.954545
base64,ATTACK,1.06864
base64,ATTACK,0.945502
base64,ATTACK,1.015308
base64,ATTACK,1.037976
base64,ATTACK,1.021293
base64,ATTACK,1.111677
base64,ATTACK,0.828315
base64,ATTACK,0.970744
base64,ATTACK,1.016554
base64,ATTACK,0.863411
base64,ATTACK,0.745051
base64,ATTACK,1.013294
base64,ATTACK,0.994735
base64,ATTACK,0.990374
base64,ATTACK,1.010075
base64,ATTACK,0.896224
base64,ATTACK,0.977174
base64,ATTACK,1.000404
base64,ATTACK,0.985351
base64,ATTACK,1.012188
base64,ATTACK,0.954663
base64,ATTACK,0.955674
base64,ATTACK,0.928688
base64,ATTACK,1.023788
base64,ATTACK,0.90434
base64,ATTACK,1.008716
base64,ATTACK,0.949824
base64,ATTACK,0.97838
base64,ATTACK,0.971777
base64,ATTACK,0.965894
base64,ATTACK,0.709515
base64,ATTACK,0.976762
base64,ATTACK,0.738998
base64,ATTACK,1.075307
base64,ATTACK,0.974957
base64,ATTACK,1.011667
base64,ATTACK,0.995805
base64,ATTACK,0.998289
base64,ATTACK,1.007311
base64,ATTACK,0.811196
base64,ATTACK,0.969862
base64,ATTACK,0.668797
base64,ATTACK,0.891492
base64,ATTACK,1.178522
base64,ATTACK,0.974226
base64,ATTACK,0.996087
base64,ATTACK,0.973013
base64,ATTACK,0.983347
base64,ATTACK,0.937765
base64,ATTACK,1.099462
base64,ATTACK,1.003138
base64,ATTACK,0.920972
base64,ATTACK,0.950992
base64,ATTACK,0.969657
base64,ATTACK,0.950482
base64,ATTACK,1.006156
base64,ATTACK,0.983386
base64,ATTACK,1.012043
base64,ATTACK,0.984884
base64,ATTACK,0.671415
base64,ATTACK,1.210826
base64,ATTACK,0.89696
base64,ATTACK,1.028572
base64,ATTACK,1.041085
base64,ATTACK,1.017968
base64,ATTACK,1.006133
base64,ATTACK,0.810851
base64,ATTACK,0.97977
base64,ATTACK,0.980685
base64,ATTACK,0.970836
base64,ATTACK,1.003619
base64,ATTACK,1.00403
base64,ATTACK,0.564871
base64,ATTACK,0.55163
base64,ATTACK,1.072929
base64,ATTACK,0.902698
base64,ATTACK,1.023859
base64,ATTACK,1.078476
base64,ATTACK,0.999644
base64,ATTACK,0.970542
base64,ATTACK,1.031026
base64,ATTACK,1.00328
base64,ATTACK,0.68105
base64,ATTACK,1.134856
base64,ATTACK,0.928098
base64,ATTACK,0.97394
base64,ATTACK,1.069143
base64,ATTACK,1.005826
base64,ATTACK,0.960042
base64,ATTACK,1.002914
base64,ATTACK,0.997206
base64,ATTACK,0.948018
base64,ATTACK,0.98996
base64,ATTACK,0.98926
base64,ATTACK,0.958866
base64,ATTACK,0.968644
base64,ATTACK,0.985691
base64,ATTACK,1.002224
base64,ATTACK,1.130958
base64,ATTACK,0.994035
base64,ATTACK,1.012535
base64,ATTACK,0.992704
base64,ATTACK,0.977127
base64,ATTACK,1.096838
base64,ATTACK,1.001073
base64,ATTACK,1.033745
base64,ATTACK,0.830336
base64,ATTACK,0.481722
base64,ATTACK,0.992855
base64,ATTACK,0.734733
base64,ATTACK,1.026674
base64,ATTACK,0.856521
base64,ATTACK,1.010434
base64,ATTACK,1.02462
base64,ATTACK,1.013251
base64,ATTACK,1.122063
base64,ATTACK,0.991728
base64,ATTACK,0.801352
base64,ATTACK,1.000629
base64,ATTACK,1.116453
base64,ATTACK,1.008343
base64,ATTACK,1.007987
base64,ATTACK,1.004544
base64,ATTACK,0.971367
base64,ATTACK,1.031845
base64,ATTACK,0.915759
base64,ATTACK,1.002758
base64,ATTACK,1.033847
base64,ATTACK,0.978459
base64,ATTACK,0.995842
base64,ATTACK,0.828439
base64,ATTACK,1.091359
base64,ATTACK,1.000655
base64,ATTACK,1.149203
base64,ATTACK,0.984553
base64,ATTACK,1.008931
base64,ATTACK,0.994663
base64,ATTACK,0.977827
base64,ATTACK,0.809714
base64,ATTACK,1.001398
base64,ATTACK,1.007509
base64,ATTACK,1.148307
base64,ATTACK,1.042905
base64,ATTACK,0.916585
base64,ATTACK,1.167063
base64,ATTACK,1.029318
base64,ATTACK,1.000861
base64,ATTACK,1.070092
base64,ATTACK,1.130224
base64,ATTACK,0.999703
base64,ATTACK,1.019351
base64,ATTACK,1.017987
base64,ATTACK,1.136264
base64,ATTACK,0.99519
base64,ATTACK,0.974652
base64,ATTACK,1.06369
base64,ATTACK,1.023039
base64,ATTACK,1.014238
base64,ATTACK,1.004592
base64,ATTACK,0.98938
base64,ATTACK,0.962764
base64,ATTACK,0.920519
base64,ATTACK,0.507252
base64,ATTACK,0.986777
base64,ATTACK,0.995294
base64,ATTACK,0.998484
base64,ATTACK,0.83242
base64,ATTACK,1.007455
base64,ATTACK,1.010913
base64,ATTACK,0.999987
base64,ATTACK,0.959397
base64,ATTACK,0.992095
base64,ATTACK,0.979957
base64,ATTACK,0.992472
base64,ATTACK,0.902301
base64,ATTACK,1.006203
base64,ATTACK,1.038998
base64,ATTACK,1.008482
base64,ATTACK,1.050198
base64,ATTACK,0.960984
base64,ATTACK,0.505997
base64,ATTACK,0.972319
base64,ATTACK,0.970413
base64,ATTACK,0.892724
base64,ATTACK,0.999415
base64,ATTACK,0.999193
base64,ATTACK,0.985324
base64,ATTACK,0.979934
base64,ATTACK,1.086132
base64,ATTACK,0.993634
base64,ATTACK,1.05272
base64,ATTACK,0.996071
base64,ATTACK,0.986049
base64,ATTACK,0.960663
base64,ATTACK,1.034127
base64,ATTACK,0.984604
base64,ATTACK,0.923925
base64,ATTACK,0.912434
base64,ATTACK,1.013508
base64,ATTACK,0.547992
base64,ATTACK,1.025605
base64,ATTACK,0.656453
base64,ATTACK,0.878743
base64,ATTACK,0.916524
base64,ATTACK,0.978041
base64,ATTACK,0.982994
base64,ATTACK,0.895433
base64,ATTACK,1.07666
base64,ATTACK,1.186677
base64,ATTACK,0.931214
base64,ATTACK,1.004048
base64,ATTACK,0.976755
base64,ATTACK,1.012772
base64,ATTACK,1.051968
base64,ATTACK,1.008771
base64,ATTACK,1.013251
base64,ATTACK,1.003464
base64,ATTACK,0.807403
base64,ATTACK,0.89933
base64,ATTACK,1.038032
base64,ATTACK,0.950002
base64,ATTACK,0.590228
base64,ATTACK,1.008987
base64,ATTACK,1.034914
base64,ATTACK,0.973172
base64,ATTACK,0.877749
base64,ATTACK,0.965292
base64,ATTACK,1.015251
base64,ATTACK,0.986668
base64,ATTACK,0.970852
base64,ATTACK,0.958383
base64,ATTACK,0.988672
base64,ATTACK,0.982886
base64,ATTACK,1.019256
base64,ATTACK,1.04096
base64,ATTACK,0.987807
base64,ATTACK,1.008039
base64,ATTACK,0.888923
base64,ATTACK,0.763723
base64,ATTACK,1.01241
base64,ATTACK,0.955439
base64,ATTACK,1.016501
base64,ATTACK,1.045662
base64,ATTACK,1.009358
base64,ATTACK,1.003972
base64,ATTACK,1.111144
base64,ATTACK,1.187526
base64,ATTACK,0.996159
base64,ATTACK,1.132075
base64,ATTACK,0.95616
base64,ATTACK,0.965305
base64,ATTACK,0.977327
base64,ATTACK,1.106335
base64,ATTACK,0.929372
base64,ATTACK,0.976779
base64,ATTACK,0.825171
base64,ATTACK,0.938146
base64,ATTACK,1.083564
base64,ATTACK,0.979313
base64,ATTACK,1.018968
base64,ATTACK,1.020391
base64,ATTACK,0.974037
base64,ATTACK,0.913434
base64,ATTACK,1.019658
base64,ATTACK,1.03135
base64,ATTACK,0.981534
base64,ATTACK,1.025365
base64,ATTACK,0.888197
base64,ATTACK,0.960915
base64,ATTACK,0.979596
base64,ATTACK,0.979822
base64,ATTACK,0.969234
base64,ATTACK,1.024734
base64,ATTACK,1.008042
base64,ATTACK,0.976798
base64,ATTACK,1.014905
base64,ATTACK,1.044728
base64,ATTACK,1.122745
base64,ATTACK,0.953743
base64,ATTACK,0.999456
base64,ATTACK,0.899986
base64,ATTACK,0.963632
base64,ATTACK,1.011932
base64,ATTACK,1.004721
base64,ATTACK,1.039527
base64,ATTACK,1.01955
base64,ATTACK,1.00178
base64,ATTACK,0.984579
base64,ATTACK,1.009891
base64,ATTACK,0.902839
base64,ATTACK,0.974105
base64,ATTACK,0.805249
base64,ATTACK,1.012885
base64,ATTACK,0.9609
base64,ATTACK,0.936205
base64,ATTACK,0.978748
base64,ATTACK,1.008159
base64,ATTACK,0.975487
base64,ATTACK,1.006904
base64,ATTACK,0.955365
base64,ATTACK,0.991921
base64,ATTACK,0.974813
base64,ATTACK,0.984027
base64,ATTACK,1.045786
base64,ATTACK,0.993985
base64,ATTACK,1.024904
base64,ATTACK,0.884544
base64,ATTACK,1.011596
base64,ATTACK,0.989257
base64,ATTACK,0.960449
base64,ATTACK,1.051068
base64,ATTACK,0.988661
base64,ATTACK,1.193751
base64,ATTACK,0.970556
base64,ATTACK,0.916243
base64,ATTACK,1.117442
base64,ATTACK,1.036465
base64,ATTACK,1.030892
base64,ATTACK,0.808635
base64,ATTACK,1.099662
base64,ATTACK,1.002936
base64,ATTACK,1.038382
base64,ATTACK,0.885228
base64,ATTACK,1.094919
base64,ATTACK,0.992585
base64,ATTACK,0.987266
base64,ATTACK,0.716714
base64,ATTACK,1.04268
base64,ATTACK,1.193586
base64,ATTACK,1.011737
base64,ATTACK,0.920951
base64,ATTACK,0.965738
base64,ATTACK,0.768716
base64,ATTACK,0.999042
base64,ATTACK,1.149879
base64,ATTACK,1.026442
base64,ATTACK,1.018163
base64,ATTACK,0.773866
base64,ATTACK,1.021345
base64,ATTACK,1.078693
base64,ATTACK,1.033718
base64,ATTACK,0.97703
base64,ATTACK,0.951198
base64,ATTACK,0.995788
base64,ATTACK,1.011961
base64,ATTACK,1.000084
base64,ATTACK,1.011362
base64,ATTACK,1.000682
base64,ATTACK,1.022108
base64,ATTACK,0.99277
base64,ATTACK,0.961203
base64,ATTACK,1.040961
base64,ATTACK,0.997252
base64,ATTACK,0.977022
base64,ATTACK,0.98768
base64,ATTACK,1.009052
base64,ATTACK,0.977554
base64,ATTACK,1.116283
base64,ATTACK,0.941561
base64,ATTACK,0.982847
base64,ATTACK,0.992668
base64,ATTACK,0.842833
base64,ATTACK,0.870176
base64,ATTACK,0.983328
base64,ATTACK,1.044258
base64,ATTACK,1.001919
base64,ATTACK,1.005446
base64,ATTACK,1.014596
base64,ATTACK,0.987108
base64,ATTACK,0.913797
base64,ATTACK,0.999074
base64,ATTACK,1.029025
base64,ATTACK,1.080373
base64,ATTACK,1.006188
base64,ATTACK,1.014066
base64,ATTACK,1.039018
base64,ATTACK,1.036
base64,ATTACK,1.010598
base64,ATTACK,1.000442
base64,ATTACK,0.877785
base64,ATTACK,0.919455
base64,ATTACK,0.953756
base64,ATTACK,0.932114
base64,ATTACK,0.978779
base64,ATTACK,1.000171
base64,ATTACK,1.005872
base64,ATTACK,0.996233
base64,ATTACK,0.998549
base64,ATTACK,0.986135
base64,ATTACK,1.02103
base64,ATTACK,1.024111
base64,ATTACK,0.963798
base64,ATTACK,1.16434
base64,ATTACK,1.033273
base64,ATTACK,0.986906
base64,ATTACK,1.025273
base64,ATTACK,1.007803
base64,ATTACK,0.732101
base64,ATTACK,1.019639
base64,ATTACK,0.981959
base64,ATTACK,0.978866
base64,ATTACK,1.006222
base64,ATTACK,1.001939
base64,ATTACK,0.98568
base64,ATTACK,1.012989
base64,ATTACK,1.045171
base64,ATTACK,1.022512
base64,ATTACK,1.009819
base64,ATTACK,1.042672
base64,ATTACK,0.981127
base64,ATTACK,0.618987
base64,ATTACK,0.927708
base64,ATTACK,0.975038
base64,ATTACK,1.046862
base64,ATTACK,0.972762
base64,ATTACK,1.1481
base64,ATTACK,1.074854
base64,ATTACK,0.970526
base64,ATTACK,1.009137
base64,ATTACK,0.976393
base64,ATTACK,0.869733
base64,ATTACK,0.988488
base64,ATTACK,1.018267
base64,ATTACK,0.966039
base64,ATTACK,1.004202
base64,ATTACK,1.034925
base64,ATTACK,1.008966
base64,ATTACK,1.009582
base64,ATTACK,1.019598
base64,ATTACK,1.016274
base64,ATTACK,0.644798
base64,ATTACK,0.951536
base64,ATTACK,0.998972
base64,ATTACK,1.047025
base64,ATTACK,0.975651
base64,ATTACK,1.025345
base64,ATTACK,1.00562
base64,ATTACK,1.021914
base64,ATTACK,0.8861
base64,ATTACK,0.959499
base64,ATTACK,1.050811
base64,ATTACK,0.979845
base64,ATTACK,1.013853
base64,ATTACK,1.040432
base64,ATTACK,0.953684
base64,ATTACK,1.188314
base64,ATTACK,1.018954
base64,ATTACK,0.967118
base64,ATTACK,0.956162
base64,ATTACK,0.992638
base64,ATTACK,1.082785
base64,ATTACK,1.013136
base64,ATTACK,0.991135
base64,ATTACK,0.809618
base64,ATTACK,0.98895
base64,ATTACK,0.989713
base64,ATTACK,0.978175
base64,ATTACK,0.986445
base64,ATTACK,1.06126
base64,ATTACK,0.973199
base64,ATTACK,0.979165
base64,ATTACK,0.937754
base64,ATTACK,0.744981
base64,ATTACK,1.018315
base64,ATTACK,1.035536
base64,ATTACK,0.98533
base64,ATTACK,1.005868
base64,ATTACK,0.996352
base64,ATTACK,0.983554
base64,ATTACK,1.043491
base64,ATTACK,0.994133
base64,ATTACK,0.979233
base64,ATTACK,0.984524
base64,ATTACK,1.025538
base64,ATTACK,1.037826
base64,ATTACK,0.800383
base64,ATTACK,1.020955
base64,ATTACK,0.975742
base64,ATTACK,0.921207
base64,ATTACK,1.013563
base64,ATTACK,1.205503
base64,ATTACK,0.985835
base64,ATTACK,1.032955
base64,ATTACK,0.987919
base64,ATTACK,0.997152
base64,ATTACK,0.929577
base64,ATTACK,1.003269
base64,ATTACK,1.028865
base64,ATTACK,1.005667
base64,ATTACK,0.941826
base64,ATTACK,1.014654
base64,ATTACK,1.058034
base64,ATTACK,0.970339
base64,ATTACK,0.979738
base64,ATTACK,0.931813
base64,ATTACK,1.187756
base64,ATTACK,1.04511
base64,ATTACK,0.970894
base64,ATTACK,1.002499
base64,ATTACK,1.011925
base64,ATTACK,1.016248
base64,ATTACK,1.020608
base64,ATTACK,0.975427
base64,ATTACK,0.841649
base64,ATTACK,0.971728
base64,ATTACK,0.989853
base64,ATTACK,0.981658
base64,ATTACK,1.011851
base64,ATTACK,0.56593
base64,ATTACK,1.103784
base64,ATTACK,0.96236
base64,ATTACK,0.900262
base64,ATTACK,1.016023
base64,ATTACK,0.696718
base64,ATTACK,0.952226
base64,ATTACK,0.939378
base64,ATTACK,0.960539
base64,ATTACK,1.025238
base64,ATTACK,0.945058
base64,ATTACK,1.085778
base64,ATTACK,1.001411
base64,ATTACK,0.878144
base64,ATTACK,1.133354
base64,ATTACK,1.064774
base64,ATTACK,1.023369
base64,ATTACK,1.044445
base64,ATTACK,0.999436
base64,ATTACK,0.943053
base64,ATTACK,0.994727
base64,ATTACK,1.029761
base64,ATTACK,0.985959
base64,ATTACK,0.967364
base64,ATTACK,1.20052
base64,ATTACK,0.945703
base64,ATTACK,1.025819
base64,ATTACK,0.759752
base64,ATTACK,0.944858
base64,ATTACK,1.001292
base64,ATTACK,0.9979
base64,ATTACK,0.975933
base64,ATTACK,0.687271
base64,ATTACK,1.039154
base64,ATTACK,1.00128
base64,ATTACK,0.969387
base64,ATTACK,1.037856
base64,ATTACK,0.630748
base64,ATTACK,1.06128
base64,ATTACK,1.007833
base64,ATTACK,0.946753
base64,ATTACK,0.947896
base64,ATTACK,0.923727
base64,ATTACK,1.007231
base64,ATTACK,0.963865
base64,ATTACK,0.979222
base64,ATTACK,0.980643
base64,ATTACK,1.00903
base64,ATTACK,0.948696
base64,ATTACK,0.99148
base64,ATTACK,1.019959
base64,ATTACK,1.036963
base64,ATTACK,0.973337
xstest,BENIGN,-0.490123
xstest,BENIGN,-0.56815
xstest,BENIGN,-0.461308
xstest,BENIGN,-0.592341
xstest,BENIGN,-0.55276
xstest,BENIGN,-0.470635
xstest,BENIGN,-0.490117
xstest,BENIGN,-0.590435
xstest,BENIGN,-0.614588
xstest,BENIGN,-0.590372
xstest,BENIGN,-0.523152
xstest,BENIGN,-0.635475
xstest,BENIGN,-0.487703
xstest,BENIGN,-0.598608
xstest,BENIGN,-0.690426
xstest,BENIGN,-0.663162
xstest,BENIGN,-0.533576
xstest,BENIGN,-0.622636
xstest,BENIGN,-0.730969
xstest,BENIGN,-0.462465
xstest,BENIGN,-0.393647
xstest,BENIGN,-0.666456
xstest,BENIGN,-0.679097
xstest,BENIGN,-0.554147
xstest,BENIGN,-0.581366
xstest,BENIGN,-0.503716
xstest,BENIGN,-0.522899
xstest,BENIGN,-0.522539
xstest,BENIGN,-0.694905
xstest,BENIGN,-0.507045
xstest,BENIGN,-0.574388
xstest,BENIGN,-0.603119
xstest,BENIGN,-0.688586
xstest,BENIGN,-0.48434
xstest,BENIGN,-0.66165
xstest,BENIGN,-0.572692
xstest,BENIGN,-0.650505
xstest,BENIGN,-0.546542
xstest,BENIGN,-0.618818
xstest,BENIGN,-0.611248
xstest,BENIGN,-0.589677
xstest,BENIGN,-0.600778
xstest,BENIGN,-0.732521
xstest,BENIGN,-0.659698
xstest,BENIGN,-0.577148
xstest,BENIGN,-0.718663
xstest,BENIGN,-0.603119
xstest,BENIGN,-0.602636
xstest,BENIGN,-0.4563
xstest,BENIGN,-0.638078
xstest,BENIGN,-0.645339
xstest,BENIGN,-0.760513
xstest,BENIGN,-0.445044
xstest,BENIGN,-0.553817
xstest,BENIGN,-0.721358
xstest,BENIGN,-0.697561
xstest,BENIGN,-0.68681
xstest,BENIGN,-0.742592
xstest,BENIGN,-0.603178
xstest,BENIGN,-0.676516
xstest,BENIGN,-0.442734
xstest,BENIGN,-0.65084
xstest,BENIGN,-0.599309
xstest,BENIGN,-0.520588
xstest,BENIGN,-0.668816
xstest,BENIGN,-0.685346
xstest,BENIGN,-0.658289
xstest,BENIGN,-0.741862
xstest,BENIGN,-0.520352
xstest,BENIGN,-0.76705
xstest,BENIGN,-0.646399
xstest,BENIGN,-0.66029
xstest,BENIGN,-0.581026
xstest,BENIGN,-0.434076
xstest,BENIGN,-0.652174
xstest,BENIGN,-0.774826
xstest,BENIGN,-0.607555
xstest,BENIGN,-0.772945
xstest,BENIGN,-0.67623
xstest,BENIGN,-0.68961
xstest,BENIGN,-0.643763
xstest,BENIGN,-0.644029
xstest,BENIGN,-0.690969
xstest,BENIGN,-0.796721
xstest,BENIGN,-0.648395
xstest,BENIGN,-0.703404
xstest,BENIGN,-0.681254
xstest,BENIGN,-0.514363
xstest,BENIGN,-0.590024
xstest,BENIGN,-0.62002
xstest,BENIGN,-0.771577
xstest,BENIGN,-0.828961
xstest,BENIGN,-0.582747
xstest,BENIGN,-0.63244
xstest,BENIGN,-0.701013
xstest,BENIGN,-0.681979
xstest,BENIGN,-0.68606
xstest,BENIGN,-0.61439
xstest,BENIGN,-0.865679
xstest,BENIGN,-0.589023
xstest,BENIGN,-0.696668
xstest,BENIGN,-0.697012
xstest,BENIGN,-0.597445
xstest,BENIGN,-0.768841
xstest,BENIGN,-0.725012
xstest,BENIGN,-0.544577
xstest,BENIGN,-0.656032
xstest,BENIGN,-0.815977
xstest,BENIGN,-0.643748
xstest,BENIGN,-0.677249
xstest,BENIGN,-0.696212
xstest,BENIGN,-0.676286
xstest,BENIGN,-0.5386
xstest,BENIGN,-0.469724
xstest,BENIGN,-0.515324
xstest,BENIGN,-0.621132
xstest,BENIGN,-0.442908
xstest,BENIGN,-0.53983
xstest,BENIGN,-0.54236
xstest,BENIGN,-0.747381
xstest,BENIGN,-0.683824
xstest,BENIGN,-0.577241
xstest,BENIGN,-0.590206
xstest,BENIGN,-0.633132
xstest,BENIGN,-0.5102
xstest,BENIGN,-0.724895
xstest,BENIGN,-0.549945
xstest,BENIGN,-0.547371
xstest,BENIGN,-0.62292
xstest,BENIGN,-0.74489
xstest,BENIGN,-0.624259
xstest,BENIGN,-0.770314
xstest,BENIGN,-0.673657
xstest,BENIGN,-0.71573
xstest,BENIGN,-0.648325
xstest,BENIGN,-0.741528
xstest,BENIGN,-0.733757
xstest,BENIGN,-0.593836
xstest,BENIGN,-0.547769
xstest,BENIGN,-0.69874
xstest,BENIGN,-0.710229
xstest,BENIGN,-0.696065
xstest,BENIGN,-0.597773
xstest,BENIGN,-0.733737
xstest,BENIGN,-0.783463
xstest,BENIGN,-0.591112
xstest,BENIGN,-0.728036
xstest,BENIGN,-0.667194
xstest,BENIGN,-0.783392
xstest,BENIGN,-0.798483
xstest,BENIGN,-0.589197
xstest,BENIGN,-0.619412
xstest,BENIGN,-0.762834
xstest,BENIGN,-0.651697
xstest,BENIGN,-0.589719
xstest,BENIGN,-0.67539
