dataset,true_label,gap
autodan,ATTACK,-0.511245
autodan,ATTACK,-0.644298
autodan,ATTACK,-0.58983
autodan,ATTACK,-0.390142
autodan,ATTACK,-0.471587
autodan,ATTACK,-0.307393
autodan,ATTACK,-0.609141
autodan,ATTACK,-0.365014
autodan,ATTACK,0.52214
autodan,ATTACK,-0.542803
autodan,ATTACK,-0.541805
autodan,ATTACK,-0.402029
autodan,ATTACK,0.563828
autodan,ATTACK,0.6557
autodan,ATTACK,0.473588
autodan,ATTACK,0.522142
autodan,ATTACK,-0.297482
autodan,ATTACK,0.576159
autodan,ATTACK,0.68957
autodan,ATTACK,-0.505436
autodan,ATTACK,-0.33799
autodan,ATTACK,0.476975
autodan,ATTACK,0.504553
autodan,ATTACK,0.492788
autodan,ATTACK,0.566766
autodan,ATTACK,-0.796751
autodan,ATTACK,0.57273
autodan,ATTACK,-0.38464
autodan,ATTACK,-0.507962
autodan,ATTACK,-0.606359
autodan,ATTACK,-0.469846
autodan,ATTACK,0.603643
autodan,ATTACK,-0.479786
autodan,ATTACK,0.561013
autodan,ATTACK,-0.534154
autodan,ATTACK,0.540384
autodan,ATTACK,-0.360562
autodan,ATTACK,0.589025
autodan,ATTACK,-0.448432
autodan,ATTACK,-0.583247
autodan,ATTACK,-0.571323
autodan,ATTACK,0.677549
autodan,ATTACK,-0.539122
autodan,ATTACK,-0.49816
autodan,ATTACK,-0.500271
autodan,ATTACK,-0.451931
autodan,ATTACK,-0.32841
autodan,ATTACK,0.677463
autodan,ATTACK,-0.525082
autodan,ATTACK,-0.314849
autodan,ATTACK,0.676724
autodan,ATTACK,0.415002
autodan,ATTACK,-0.476731
autodan,ATTACK,0.576111
autodan,ATTACK,-0.388172
autodan,ATTACK,-0.417087
autodan,ATTACK,-0.437362
autodan,ATTACK,-0.548772
autodan,ATTACK,0.53638
autodan,ATTACK,0.673533
autodan,ATTACK,0.562823
autodan,ATTACK,-0.50121
autodan,ATTACK,-0.678112
autodan,ATTACK,-0.368845
autodan,ATTACK,-0.369405
autodan,ATTACK,-0.267298
autodan,ATTACK,-0.166393
autodan,ATTACK,0.623196
autodan,ATTACK,-0.520741
autodan,ATTACK,-0.556999
autodan,ATTACK,0.674432
autodan,ATTACK,0.585146
autodan,ATTACK,0.674924
autodan,ATTACK,0.657882
autodan,ATTACK,0.645727
autodan,ATTACK,-0.416443
autodan,ATTACK,0.469474
autodan,ATTACK,-0.336897
autodan,ATTACK,-0.353369
autodan,ATTACK,0.561071
autodan,ATTACK,0.447769
autodan,ATTACK,0.509166
autodan,ATTACK,0.596061
autodan,ATTACK,0.72658
autodan,ATTACK,0.467334
autodan,ATTACK,0.53027
autodan,ATTACK,-0.338795
autodan,ATTACK,-0.613121
autodan,ATTACK,-0.63949
autodan,ATTACK,0.337322
autodan,ATTACK,-0.721262
autodan,ATTACK,-0.266663
autodan,ATTACK,-0.694554
autodan,ATTACK,-0.844988
autodan,ATTACK,-0.805915
autodan,ATTACK,-0.558375
autodan,ATTACK,-0.289639
autodan,ATTACK,0.412817
autodan,ATTACK,-0.521345
autodan,ATTACK,0.616172
autodan,ATTACK,-0.361122
autodan,ATTACK,-0.282097
autodan,ATTACK,-0.583343
autodan,ATTACK,-0.387583
autodan,ATTACK,0.663329
autodan,ATTACK,-0.425452
autodan,ATTACK,0.503867
autodan,ATTACK,-0.624593
autodan,ATTACK,-0.642363
autodan,ATTACK,-0.397908
autodan,ATTACK,0.431282
autodan,ATTACK,-0.403294
autodan,ATTACK,-0.529098
autodan,ATTACK,-0.414971
autodan,ATTACK,-0.401439
autodan,ATTACK,0.613022
autodan,ATTACK,-0.498168
autodan,ATTACK,-0.672083
autodan,ATTACK,-0.572326
autodan,ATTACK,-0.615604
autodan,ATTACK,-0.408388
autodan,ATTACK,-0.399792
autodan,ATTACK,-0.281103
autodan,ATTACK,-0.419348
autodan,ATTACK,-0.291553
autodan,ATTACK,-0.669897
autodan,ATTACK,0.697512
autodan,ATTACK,-0.550676
autodan,ATTACK,-0.563994
autodan,ATTACK,-0.641758
autodan,ATTACK,0.665428
autodan,ATTACK,0.618027
autodan,ATTACK,0.652066
autodan,ATTACK,0.648972
autodan,ATTACK,0.568694
autodan,ATTACK,-0.348303
autodan,ATTACK,0.643669
autodan,ATTACK,-0.374065
autodan,ATTACK,-0.466443
autodan,ATTACK,0.615482
autodan,ATTACK,-0.45616
autodan,ATTACK,-0.548694
autodan,ATTACK,0.578584
autodan,ATTACK,0.722017
autodan,ATTACK,0.327342
autodan,ATTACK,-0.387153
autodan,ATTACK,-0.471367
autodan,ATTACK,-0.353071
autodan,ATTACK,-0.410379
autodan,ATTACK,-0.499615
autodan,ATTACK,-0.456627
autodan,ATTACK,-0.46912
autodan,ATTACK,0.675729
autodan,ATTACK,0.642828
autodan,ATTACK,-0.542532
autodan,ATTACK,0.681371
autodan,ATTACK,0.677327
autodan,ATTACK,-0.407803
autodan,ATTACK,-0.466643
autodan,ATTACK,-0.743798
autodan,ATTACK,0.484011
autodan,ATTACK,-0.331323
autodan,ATTACK,0.711555
autodan,ATTACK,0.437486
autodan,ATTACK,0.603107
autodan,ATTACK,-0.476372
autodan,ATTACK,-0.356896
autodan,ATTACK,-0.303079
autodan,ATTACK,0.011805
autodan,ATTACK,0.601214
autodan,ATTACK,0.564811
autodan,ATTACK,-0.293294
autodan,ATTACK,0.578425
autodan,ATTACK,-0.712662
autodan,ATTACK,0.575331
autodan,ATTACK,0.242319
autodan,ATTACK,0.696404
autodan,ATTACK,0.677913
autodan,ATTACK,-0.396672
autodan,ATTACK,0.649382
autodan,ATTACK,0.528938
autodan,ATTACK,0.74033
autodan,ATTACK,-0.485823
autodan,ATTACK,-0.414102
autodan,ATTACK,0.649681
autodan,ATTACK,0.54955
autodan,ATTACK,-0.691051
autodan,ATTACK,-0.36032
autodan,ATTACK,0.619637
autodan,ATTACK,-0.490311
autodan,ATTACK,-0.529328
autodan,ATTACK,-0.595591
autodan,ATTACK,-0.422531
autodan,ATTACK,0.598865
autodan,ATTACK,-0.564639
autodan,ATTACK,-0.456252
autodan,ATTACK,0.534405
autodan,ATTACK,0.519072
autodan,ATTACK,-0.23162
autodan,ATTACK,0.300057
autodan,ATTACK,-0.533152
autodan,ATTACK,0.622657
autodan,ATTACK,-0.687087
autodan,ATTACK,0.555268
autodan,ATTACK,0.604347
autodan,ATTACK,-0.655387
autodan,ATTACK,0.599052
autodan,ATTACK,-0.331111
autodan,ATTACK,-0.67264
autodan,ATTACK,-0.599806
autodan,ATTACK,-0.426443
autodan,ATTACK,0.609702
autodan,ATTACK,-0.478725
autodan,ATTACK,0.694182
autodan,ATTACK,0.727539
autodan,ATTACK,-0.551593
autodan,ATTACK,0.620608
autodan,ATTACK,0.541634
autodan,ATTACK,-0.729342
autodan,ATTACK,-0.74881
autodan,ATTACK,-0.534479
autodan,ATTACK,0.566681
autodan,ATTACK,0.730159
autodan,ATTACK,0.62694
autodan,ATTACK,-0.350668
autodan,ATTACK,-0.596067
autodan,ATTACK,-0.485536
autodan,ATTACK,0.609083
autodan,ATTACK,0.702563
autodan,ATTACK,-0.399996
autodan,ATTACK,-0.401398
autodan,ATTACK,-0.425921
autodan,ATTACK,-0.376763
autodan,ATTACK,0.512747
autodan,ATTACK,-0.446522
autodan,ATTACK,-0.394631
autodan,ATTACK,0.563113
autodan,ATTACK,0.552298
autodan,ATTACK,-0.41322
autodan,ATTACK,-0.573563
autodan,ATTACK,-0.430004
autodan,ATTACK,-0.649457
autodan,ATTACK,-0.70403
autodan,ATTACK,-0.36405
autodan,ATTACK,-0.804841
autodan,ATTACK,-0.443547
autodan,ATTACK,0.558993
autodan,ATTACK,-0.411475
autodan,ATTACK,-0.340771
autodan,ATTACK,0.618574
autodan,ATTACK,0.611024
autodan,ATTACK,-0.504569
autodan,ATTACK,0.538057
autodan,ATTACK,0.624942
autodan,ATTACK,-0.384345
autodan,ATTACK,0.666179
autodan,ATTACK,-0.393459
autodan,ATTACK,-0.479337
autodan,ATTACK,-0.704499
autodan,ATTACK,0.524729
autodan,ATTACK,0.648694
autodan,ATTACK,0.708871
autodan,ATTACK,0.551729
autodan,ATTACK,-0.586576
autodan,ATTACK,-0.673442
autodan,ATTACK,-0.773053
autodan,ATTACK,-0.342385
autodan,ATTACK,-0.779295
autodan,ATTACK,0.586654
autodan,ATTACK,0.754935
autodan,ATTACK,-0.375364
autodan,ATTACK,-0.452781
autodan,ATTACK,-0.459553
autodan,ATTACK,-0.328737
autodan,ATTACK,0.607792
autodan,ATTACK,-0.644895
autodan,ATTACK,0.583675
autodan,ATTACK,-0.434796
autodan,ATTACK,0.649271
autodan,ATTACK,-0.595905
autodan,ATTACK,-0.781854
autodan,ATTACK,0.549501
autodan,ATTACK,0.554608
autodan,ATTACK,-0.593694
autodan,ATTACK,0.665503
autodan,ATTACK,-0.418707
autodan,ATTACK,0.61811
autodan,ATTACK,-0.403821
autodan,ATTACK,-0.805293
autodan,ATTACK,-0.770097
autodan,ATTACK,-0.426111
autodan,ATTACK,-0.3807
autodan,ATTACK,-0.647828
autodan,ATTACK,-0.520559
autodan,ATTACK,-0.425477
autodan,ATTACK,-0.709904
autodan,ATTACK,-0.594536
autodan,ATTACK,-0.383067
autodan,ATTACK,0.595126
autodan,ATTACK,-0.500347
autodan,ATTACK,-0.371265
autodan,ATTACK,-0.705036
autodan,ATTACK,-0.565219
autodan,ATTACK,-0.619589
autodan,ATTACK,-0.385706
autodan,ATTACK,0.628625
autodan,ATTACK,-0.600547
autodan,ATTACK,-0.494479
autodan,ATTACK,-0.659421
autodan,ATTACK,0.637567
autodan,ATTACK,-0.3814
autodan,ATTACK,0.714029
autodan,ATTACK,-0.445523
autodan,ATTACK,-0.446907
autodan,ATTACK,-0.587697
autodan,ATTACK,-0.662983
autodan,ATTACK,-0.466246
autodan,ATTACK,0.6552
autodan,ATTACK,0.560712
autodan,ATTACK,0.623866
autodan,ATTACK,-0.534552
autodan,ATTACK,-0.876059
autodan,ATTACK,-0.498447
autodan,ATTACK,-0.503697
autodan,ATTACK,-0.668864
autodan,ATTACK,-0.373618
autodan,ATTACK,-0.637331
autodan,ATTACK,-0.653012
autodan,ATTACK,-0.81956
autodan,ATTACK,0.523191
autodan,ATTACK,-0.539826
autodan,ATTACK,-0.515086
autodan,ATTACK,0.731261
autodan,ATTACK,-0.388892
autodan,ATTACK,-0.613248
autodan,ATTACK,-0.815283
autodan,ATTACK,0.480769
autodan,ATTACK,0.685463
autodan,ATTACK,-0.432979
autodan,ATTACK,-0.525396
autodan,ATTACK,-0.835299
autodan,ATTACK,0.656707
autodan,ATTACK,0.33224
autodan,ATTACK,-0.858883
autodan,ATTACK,-0.501974
autodan,ATTACK,0.574579
autodan,ATTACK,-0.325973
autodan,ATTACK,0.635132
autodan,ATTACK,-0.629607
autodan,ATTACK,-0.37489
autodan,ATTACK,-0.532716
autodan,ATTACK,0.556448
autodan,ATTACK,0.609555
autodan,ATTACK,0.634295
autodan,ATTACK,-0.45116
autodan,ATTACK,-0.361966
autodan,ATTACK,-0.817894
autodan,ATTACK,-0.763741
autodan,ATTACK,-0.714625
autodan,ATTACK,0.652635
autodan,ATTACK,0.499853
autodan,ATTACK,0.5957
autodan,ATTACK,-0.495672
autodan,ATTACK,-0.492142
autodan,ATTACK,-0.673096
autodan,ATTACK,-0.511923
autodan,ATTACK,-0.482068
autodan,ATTACK,0.678278
autodan,ATTACK,-0.534059
autodan,ATTACK,-0.765017
autodan,ATTACK,-0.814795
autodan,ATTACK,0.620253
autodan,ATTACK,-0.570627
autodan,ATTACK,-0.454416
autodan,ATTACK,-0.575398
autodan,ATTACK,-0.487984
autodan,ATTACK,-0.487465
autodan,ATTACK,-0.759224
autodan,ATTACK,-0.552609
autodan,ATTACK,-0.463547
autodan,ATTACK,-0.420043
autodan,ATTACK,-0.544273
autodan,ATTACK,0.587824
autodan,ATTACK,-0.873491
autodan,ATTACK,0.631602
autodan,ATTACK,-0.86644
autodan,ATTACK,-0.382413
autodan,ATTACK,-0.571359
autodan,ATTACK,-0.6176
autodan,ATTACK,-0.726398
autodan,ATTACK,0.55999
autodan,ATTACK,0.610886
autodan,ATTACK,-0.536055
autodan,ATTACK,-0.454771
autodan,ATTACK,-0.376698
autodan,ATTACK,-0.546209
autodan,ATTACK,-0.52476
autodan,ATTACK,-0.433715
autodan,ATTACK,-0.479805
autodan,ATTACK,-0.579461
autodan,ATTACK,0.501284
autodan,ATTACK,0.647636
autodan,ATTACK,-0.768741
autodan,ATTACK,-0.835267
autodan,ATTACK,-0.756137
autodan,ATTACK,-0.433705
autodan,ATTACK,0.589784
autodan,ATTACK,-0.750523
autodan,ATTACK,-0.741663
autodan,ATTACK,0.699551
autodan,ATTACK,-0.404416
autodan,ATTACK,-0.609687
autodan,ATTACK,0.717537
autodan,ATTACK,-0.641871
autodan,ATTACK,-0.850556
autodan,ATTACK,-0.385262
autodan,ATTACK,0.581208
autodan,ATTACK,0.463737
autodan,ATTACK,-0.374468
autodan,ATTACK,0.562331
autodan,ATTACK,-0.432442
autodan,ATTACK,-0.510787
autodan,ATTACK,0.655254
autodan,ATTACK,0.627035
autodan,ATTACK,-0.599985
autodan,ATTACK,-0.459909
autodan,ATTACK,0.453084
autodan,ATTACK,-0.782821
autodan,ATTACK,-0.37321
autodan,ATTACK,-0.805066
autodan,ATTACK,0.727198
autodan,ATTACK,-0.126959
autodan,ATTACK,-0.349043
autodan,ATTACK,-0.605097
autodan,ATTACK,0.688738
autodan,ATTACK,0.598212
autodan,ATTACK,0.563073
autodan,ATTACK,-0.380871
autodan,ATTACK,-0.382377
autodan,ATTACK,0.566185
autodan,ATTACK,-0.452387
autodan,ATTACK,-0.335648
autodan,ATTACK,0.743443
autodan,ATTACK,0.633901
autodan,ATTACK,-0.41025
autodan,ATTACK,-0.617342
autodan,ATTACK,0.724738
autodan,ATTACK,-0.898686
autodan,ATTACK,-0.570467
autodan,ATTACK,0.613854
autodan,ATTACK,-0.440207
autodan,ATTACK,-0.409366
autodan,ATTACK,0.556829
autodan,ATTACK,-0.758278
autodan,ATTACK,-0.469812
autodan,ATTACK,0.588548
autodan,ATTACK,-0.558299
autodan,ATTACK,0.527903
autodan,ATTACK,0.659979
autodan,ATTACK,-0.543327
autodan,ATTACK,-0.373062
autodan,ATTACK,0.708716
autodan,ATTACK,0.695687
autodan,ATTACK,-0.576523
autodan,ATTACK,-0.506666
autodan,ATTACK,0.58332
autodan,ATTACK,-0.580996
autodan,ATTACK,0.771299
autodan,ATTACK,-0.404389
autodan,ATTACK,0.782979
autodan,ATTACK,0.588951
autodan,ATTACK,-0.370709
autodan,ATTACK,-0.679968
autodan,ATTACK,-0.558693
autodan,ATTACK,0.526245
autodan,ATTACK,0.681615
autodan,ATTACK,-0.440084
autodan,ATTACK,0.666541
autodan,ATTACK,-0.574572
autodan,ATTACK,0.662397
autodan,ATTACK,0.677064
autodan,ATTACK,0.608497
autodan,ATTACK,0.728625
autodan,ATTACK,-0.356658
autodan,ATTACK,-0.761563
autodan,ATTACK,-0.500926
autodan,ATTACK,-0.42654
autodan,ATTACK,-0.655577
autodan,ATTACK,-0.381687
autodan,ATTACK,-0.747322
autodan,ATTACK,-0.611812
autodan,ATTACK,-0.60052
autodan,ATTACK,0.575304
autodan,ATTACK,-0.540231
autodan,ATTACK,-0.6056
autodan,ATTACK,0.62119
autodan,ATTACK,-0.511043
autodan,ATTACK,-0.433977
autodan,ATTACK,-0.533121
autodan,ATTACK,0.601584
autodan,ATTACK,-0.565796
autodan,ATTACK,-0.622409
autodan,ATTACK,0.634498
autodan,ATTACK,0.762617
autodan,ATTACK,-0.564567
autodan,ATTACK,0.466523
autodan,ATTACK,-0.406675
autodan,ATTACK,0.371208
autodan,ATTACK,-0.741032
autodan,ATTACK,-0.707376
autodan,ATTACK,0.652893
autodan,ATTACK,0.736746
autodan,ATTACK,-0.50855
autodan,ATTACK,0.579177
autodan,ATTACK,-0.604157
autodan,ATTACK,0.574905
autodan,ATTACK,-0.692476
autodan,ATTACK,-0.772957
autodan,ATTACK,-0.877569
autodan,ATTACK,0.509532
autodan,ATTACK,0.632719
autodan,ATTACK,-0.361235
autodan,ATTACK,0.648152
autodan,ATTACK,0.595004
autodan,ATTACK,-0.35844
autodan,ATTACK,-0.752509
autodan,ATTACK,0.585138
autodan,ATTACK,-0.61694
autodan,ATTACK,-0.486965
autodan,ATTACK,-0.493762
autodan,ATTACK,-0.627291
autodan,ATTACK,0.566599
autodan,ATTACK,-0.662729
autodan,ATTACK,0.564199
autodan,ATTACK,0.598406
autodan,ATTACK,-0.671382
autodan,ATTACK,-0.716731
autodan,ATTACK,0.660784
autodan,ATTACK,0.543221
autodan,ATTACK,-0.486465
autodan,ATTACK,0.559196
autodan,ATTACK,0.50803
autodan,ATTACK,0.614929
autodan,ATTACK,-0.38995
autodan,ATTACK,0.671132
autodan,ATTACK,-0.673597
autodan,ATTACK,-0.38372
autodan,ATTACK,-0.541614
autodan,ATTACK,0.537177
autodan,ATTACK,-0.434742
autodan,ATTACK,-0.382329
autodan,ATTACK,-0.486095
autodan,ATTACK,0.587393
autodan,ATTACK,0.599912
autodan,ATTACK,-0.41013
autodan,ATTACK,-0.420764
autodan,ATTACK,-0.724614
autodan,ATTACK,-0.675592
autodan,ATTACK,-0.472927
autodan,ATTACK,0.676961
autodan,ATTACK,-0.494549
autodan,ATTACK,-0.586987
autodan,ATTACK,-0.330067
autodan,ATTACK,0.714986
autodan,ATTACK,-0.504258
autodan,ATTACK,0.572296
autodan,ATTACK,0.371576
autodan,ATTACK,-0.567755
autodan,ATTACK,-0.436179
autodan,ATTACK,0.662225
autodan,ATTACK,0.566117
autodan,ATTACK,0.412585
autodan,ATTACK,0.706175
autodan,ATTACK,0.692695
autodan,ATTACK,-0.668678
autodan,ATTACK,0.555332
autodan,ATTACK,-0.653688
autodan,ATTACK,-0.71072
autodan,ATTACK,-0.742653
autodan,ATTACK,-0.55834
autodan,ATTACK,0.663244
autodan,ATTACK,-0.635715
autodan,ATTACK,0.681164
autodan,ATTACK,-0.488375
autodan,ATTACK,-0.475241
autodan,ATTACK,0.615034
autodan,ATTACK,0.733438
autodan,ATTACK,0.626345
autodan,ATTACK,0.606972
autodan,ATTACK,0.673894
autodan,ATTACK,0.361751
autodan,ATTACK,-0.645282
autodan,ATTACK,-0.446045
autodan,ATTACK,0.618405
autodan,ATTACK,-0.394819
autodan,ATTACK,0.681136
autodan,ATTACK,-0.464627
autodan,ATTACK,0.630249
autodan,ATTACK,-0.904945
autodan,ATTACK,-0.575439
autodan,ATTACK,-0.479045
autodan,ATTACK,0.737675
autodan,ATTACK,0.700477
autodan,ATTACK,0.6933
autodan,ATTACK,0.653441
autodan,ATTACK,0.519496
autodan,ATTACK,-0.733312
autodan,ATTACK,-0.627709
autodan,ATTACK,-0.440194
autodan,ATTACK,-0.562981
autodan,ATTACK,-0.734462
autodan,ATTACK,0.710458
autodan,ATTACK,-0.820563
autodan,ATTACK,0.604484
autodan,ATTACK,0.56238
autodan,ATTACK,-0.519249
autodan,ATTACK,0.805509
autodan,ATTACK,-0.235422
autodan,ATTACK,-0.110037
autodan,ATTACK,-0.517573
autodan,ATTACK,0.608429
autodan,ATTACK,0.599682
autodan,ATTACK,-0.498152
autodan,ATTACK,0.753298
autodan,ATTACK,-0.516229
autodan,ATTACK,-0.702077
autodan,ATTACK,-0.618468
autodan,ATTACK,0.665954
autodan,ATTACK,-0.347916
autodan,ATTACK,-0.439668
autodan,ATTACK,0.55726
autodan,ATTACK,-0.84058
autodan,ATTACK,-0.724331
autodan,ATTACK,0.776916
autodan,ATTACK,-0.732434
autodan,ATTACK,-0.415581
autodan,ATTACK,-0.423158
autodan,ATTACK,-0.295829
autodan,ATTACK,-0.490852
autodan,ATTACK,0.696056
autodan,ATTACK,-0.565932
autodan,ATTACK,-0.61992
autodan,ATTACK,-0.588834
autodan,ATTACK,0.573684
autodan,ATTACK,-0.645852
autodan,ATTACK,0.555747
autodan,ATTACK,0.603783
autodan,ATTACK,0.544979
autodan,ATTACK,-0.719063
autodan,ATTACK,-0.544484
autodan,ATTACK,-0.502031
autodan,ATTACK,-0.418783
autodan,ATTACK,0.585748
autodan,ATTACK,0.492233
autodan,ATTACK,0.64357
autodan,ATTACK,-0.759677
autodan,ATTACK,0.583082
autodan,ATTACK,0.508868
autodan,ATTACK,-0.462269
autodan,ATTACK,0.669348
autodan,ATTACK,0.630762
autodan,ATTACK,0.721506
autodan,ATTACK,-0.473555
autodan,ATTACK,0.5492
autodan,ATTACK,-0.52399
autodan,ATTACK,-0.799416
autodan,ATTACK,-0.568317
autodan,ATTACK,-0.464858
autodan,ATTACK,-0.670322
autodan,ATTACK,0.710437
autodan,ATTACK,-0.766638
autodan,ATTACK,0.696559
autodan,ATTACK,0.569335
autodan,ATTACK,-0.609289
autodan,ATTACK,0.524707
autodan,ATTACK,-0.601215
autodan,ATTACK,-0.65909
autodan,ATTACK,-0.311737
autodan,ATTACK,0.639438
autodan,ATTACK,-0.680632
autodan,ATTACK,-0.388887
autodan,ATTACK,0.524395
autodan,ATTACK,-0.497369
autodan,ATTACK,0.724541
autodan,ATTACK,-0.538593
autodan,ATTACK,0.527244
autodan,ATTACK,0.608519
autodan,ATTACK,-0.658921
autodan,ATTACK,0.654978
autodan,ATTACK,-0.927498
autodan,ATTACK,-0.45768
autodan,ATTACK,-0.929976
autodan,ATTACK,0.724729
autodan,ATTACK,-0.604371
autodan,ATTACK,0.465965
autodan,ATTACK,-0.685564
autodan,ATTACK,-0.484838
autodan,ATTACK,0.688665
autodan,ATTACK,-0.537847
autodan,ATTACK,-0.566555
autodan,ATTACK,-0.550484
autodan,ATTACK,-0.521497
autodan,ATTACK,-0.728108
autodan,ATTACK,0.730009
autodan,ATTACK,-0.49411
autodan,ATTACK,0.646552
autodan,ATTACK,-0.640577
autodan,ATTACK,-0.381149
autodan,ATTACK,0.648631
autodan,ATTACK,-0.710039
autodan,ATTACK,0.698703
autodan,ATTACK,0.523993
autodan,ATTACK,-0.829297
autodan,ATTACK,0.603562
autodan,ATTACK,-0.597276
autodan,ATTACK,-0.718961
autodan,ATTACK,-0.407394
autodan,ATTACK,-0.453125
autodan,ATTACK,-0.5859
autodan,ATTACK,-0.861764
autodan,ATTACK,0.755574
autodan,ATTACK,0.712606
autodan,ATTACK,0.357289
autodan,ATTACK,0.629199
autodan,ATTACK,-0.544682
autodan,ATTACK,0.507724
autodan,ATTACK,-0.442617
autodan,ATTACK,0.779584
autodan,ATTACK,-0.707766
autodan,ATTACK,-0.477311
autodan,ATTACK,-0.61654
autodan,ATTACK,-0.713325
autodan,ATTACK,-0.558352
autodan,ATTACK,-0.834476
autodan,ATTACK,-0.671071
autodan,ATTACK,0.619526
autodan,ATTACK,-0.669308
autodan,ATTACK,0.634669
autodan,ATTACK,0.444594
autodan,ATTACK,0.653164
autodan,ATTACK,-0.655982
autodan,ATTACK,0.641778
autodan,ATTACK,-0.919587
autodan,ATTACK,-0.57694
autodan,ATTACK,-0.432999
autodan,ATTACK,-0.596855
autodan,ATTACK,0.63145
autodan,ATTACK,-0.57319
autodan,ATTACK,-0.558487
autodan,ATTACK,0.62137
zulu,ATTACK,-0.03151
zulu,ATTACK,-0.015957
zulu,ATTACK,0.02477
zulu,ATTACK,-0.005297
zulu,ATTACK,-0.001851
zulu,ATTACK,-0.031696
zulu,ATTACK,-0.030769
zulu,ATTACK,-0.006442
zulu,ATTACK,0.030566
zulu,ATTACK,-0.018565
zulu,ATTACK,0.029614
zulu,ATTACK,-0.034634
zulu,ATTACK,-0.026431
zulu,ATTACK,-0.028123
zulu,ATTACK,-0.005041
zulu,ATTACK,-0.047602
zulu,ATTACK,0.02594
zulu,ATTACK,-0.017618
zulu,ATTACK,0.002336
zulu,ATTACK,-0.087607
zulu,ATTACK,0.01728
zulu,ATTACK,0.003794
zulu,ATTACK,0.02326
zulu,ATTACK,-0.010816
zulu,ATTACK,-0.017852
zulu,ATTACK,-0.028233
zulu,ATTACK,-0.030491
zulu,ATTACK,-0.014341
zulu,ATTACK,-0.021502
zulu,ATTACK,-0.019845
zulu,ATTACK,-0.027482
zulu,ATTACK,0.028266
zulu,ATTACK,0.022165
zulu,ATTACK,-0.010918
zulu,ATTACK,0.01276
zulu,ATTACK,-0.001776
zulu,ATTACK,-0.005138
zulu,ATTACK,-0.039053
zulu,ATTACK,-0.006513
zulu,ATTACK,-0.015443
zulu,ATTACK,0.016969
zulu,ATTACK,0.026704
zulu,ATTACK,0.034659
zulu,ATTACK,-0.003806
