dataset,true_label,gap
zulu,ATTACK,1.112913
zulu,ATTACK,0.954407
zulu,ATTACK,0.917295
zulu,ATTACK,0.901108
zulu,ATTACK,0.434402
zulu,ATTACK,0.827991
zulu,ATTACK,0.818816
zulu,ATTACK,0.930911
zulu,ATTACK,0.907029
zulu,ATTACK,0.757413
zulu,ATTACK,0.836464
zulu,ATTACK,0.897905
zulu,ATTACK,0.857974
zulu,ATTACK,1.005857
zulu,ATTACK,0.858727
zulu,ATTACK,0.843746
zulu,ATTACK,0.825574
zulu,ATTACK,1.095292
zulu,ATTACK,0.83276
zulu,ATTACK,1.004635
zulu,ATTACK,0.667921
zulu,ATTACK,0.769221
zulu,ATTACK,0.955625
zulu,ATTACK,0.874704
zulu,ATTACK,0.954607
zulu,ATTACK,0.902833
zulu,ATTACK,0.866549
zulu,ATTACK,0.901339
zulu,ATTACK,0.912546
zulu,ATTACK,1.0204
zulu,ATTACK,1.016987
zulu,ATTACK,1.028972
zulu,ATTACK,0.937741
zulu,ATTACK,0.678928
zulu,ATTACK,0.956223
zulu,ATTACK,0.874498
zulu,ATTACK,0.868626
zulu,ATTACK,0.863464
zulu,ATTACK,0.626301
zulu,ATTACK,0.763164
zulu,ATTACK,1.039572
zulu,ATTACK,0.935346
zulu,ATTACK,0.908401
zulu,ATTACK,0.963869
zulu,ATTACK,0.845255
zulu,ATTACK,0.665681
zulu,ATTACK,0.907719
zulu,ATTACK,0.793354
zulu,ATTACK,0.725179
zulu,ATTACK,0.771955
zulu,ATTACK,1.02765
zulu,ATTACK,0.865124
zulu,ATTACK,1.115531
zulu,ATTACK,1.046575
zulu,ATTACK,1.008485
zulu,ATTACK,0.905786
zulu,ATTACK,0.832507
zulu,ATTACK,0.604999
zulu,ATTACK,0.862686
zulu,ATTACK,0.834474
zulu,ATTACK,0.927927
zulu,ATTACK,0.924466
zulu,ATTACK,0.921478
zulu,ATTACK,0.918111
zulu,ATTACK,1.002249
zulu,ATTACK,0.683118
zulu,ATTACK,0.954477
zulu,ATTACK,1.073579
zulu,ATTACK,0.885623
zulu,ATTACK,0.946817
zulu,ATTACK,0.906576
zulu,ATTACK,0.946273
zulu,ATTACK,0.950382
zulu,ATTACK,0.856633
zulu,ATTACK,0.926467
zulu,ATTACK,0.929581
zulu,ATTACK,0.861519
zulu,ATTACK,0.846746
zulu,ATTACK,0.809237
zulu,ATTACK,1.087246
zulu,ATTACK,0.92201
zulu,ATTACK,0.731799
zulu,ATTACK,0.889296
zulu,ATTACK,0.803321
zulu,ATTACK,0.741176
zulu,ATTACK,1.134177
zulu,ATTACK,0.939313
zulu,ATTACK,1.140028
zulu,ATTACK,1.002151
zulu,ATTACK,0.980566
zulu,ATTACK,1.025041
zulu,ATTACK,0.972403
zulu,ATTACK,0.950909
zulu,ATTACK,0.842895
zulu,ATTACK,0.83585
zulu,ATTACK,0.792723
zulu,ATTACK,0.728959
zulu,ATTACK,0.913441
zulu,ATTACK,0.932956
zulu,ATTACK,0.784434
zulu,ATTACK,0.794859
zulu,ATTACK,0.954446
zulu,ATTACK,0.73585
zulu,ATTACK,1.035765
zulu,ATTACK,0.88134
zulu,ATTACK,0.902127
zulu,ATTACK,0.519662
zulu,ATTACK,0.83267
zulu,ATTACK,0.881299
zulu,ATTACK,0.756882
zulu,ATTACK,0.730908
zulu,ATTACK,0.921745
zulu,ATTACK,0.966995
zulu,ATTACK,0.925163
zulu,ATTACK,0.964227
zulu,ATTACK,0.859113
zulu,ATTACK,0.651937
zulu,ATTACK,1.107664
zulu,ATTACK,0.972425
zulu,ATTACK,0.896831
zulu,ATTACK,0.874737
zulu,ATTACK,0.875594
zulu,ATTACK,0.730478
zulu,ATTACK,0.813174
zulu,ATTACK,0.48101
zulu,ATTACK,0.998912
zulu,ATTACK,0.846402
zulu,ATTACK,0.872007
zulu,ATTACK,0.373369
zulu,ATTACK,0.820868
zulu,ATTACK,0.812401
zulu,ATTACK,0.910576
zulu,ATTACK,0.476933
zulu,ATTACK,1.149616
zulu,ATTACK,0.435373
zulu,ATTACK,0.734992
zulu,ATTACK,0.952957
zulu,ATTACK,0.81935
zulu,ATTACK,0.789533
zulu,ATTACK,0.957599
zulu,ATTACK,0.956588
zulu,ATTACK,0.912633
zulu,ATTACK,0.976472
zulu,ATTACK,0.893964
zulu,ATTACK,0.983372
zulu,ATTACK,1.007166
zulu,ATTACK,1.020951
zulu,ATTACK,0.86463
zulu,ATTACK,0.935598
zulu,ATTACK,0.867336
zulu,ATTACK,1.010543
zulu,ATTACK,1.045233
zulu,ATTACK,1.075149
zulu,ATTACK,0.850681
zulu,ATTACK,0.944592
zulu,ATTACK,0.927141
zulu,ATTACK,1.050848
zulu,ATTACK,0.928594
zulu,ATTACK,0.528965
zulu,ATTACK,0.765923
zulu,ATTACK,0.884834
zulu,ATTACK,0.959233
zulu,ATTACK,0.986634
zulu,ATTACK,0.854971
zulu,ATTACK,1.030116
zulu,ATTACK,0.940527
zulu,ATTACK,0.810496
zulu,ATTACK,0.831817
zulu,ATTACK,0.980953
zulu,ATTACK,1.006686
zulu,ATTACK,1.001125
zulu,ATTACK,0.986612
zulu,ATTACK,0.727754
zulu,ATTACK,0.393916
zulu,ATTACK,0.575224
zulu,ATTACK,1.010843
zulu,ATTACK,1.045521
zulu,ATTACK,0.938045
zulu,ATTACK,0.899893
zulu,ATTACK,0.99701
zulu,ATTACK,0.886598
zulu,ATTACK,0.94413
zulu,ATTACK,1.026784
zulu,ATTACK,0.927265
zulu,ATTACK,0.875634
zulu,ATTACK,0.664689
zulu,ATTACK,1.095825
zulu,ATTACK,0.711026
zulu,ATTACK,0.579101
zulu,ATTACK,0.903547
zulu,ATTACK,0.917266
zulu,ATTACK,0.642566
zulu,ATTACK,0.863203
zulu,ATTACK,1.051981
zulu,ATTACK,1.078465
zulu,ATTACK,1.010512
zulu,ATTACK,0.985721
zulu,ATTACK,0.746906
zulu,ATTACK,0.978449
zulu,ATTACK,1.006269
zulu,ATTACK,0.788339
zulu,ATTACK,0.83732
zulu,ATTACK,1.008627
zulu,ATTACK,0.798698
zulu,ATTACK,1.024586
zulu,ATTACK,0.946101
zulu,ATTACK,0.999632
zulu,ATTACK,0.908024
zulu,ATTACK,0.767288
zulu,ATTACK,0.96381
zulu,ATTACK,0.760395
zulu,ATTACK,0.883546
zulu,ATTACK,0.969351
zulu,ATTACK,0.745579
zulu,ATTACK,1.011759
zulu,ATTACK,0.7193
zulu,ATTACK,0.922425
zulu,ATTACK,0.889329
zulu,ATTACK,0.90628
zulu,ATTACK,0.785261
zulu,ATTACK,0.942285
zulu,ATTACK,0.937269
zulu,ATTACK,0.945481
zulu,ATTACK,1.06012
zulu,ATTACK,1.058484
zulu,ATTACK,1.057785
zulu,ATTACK,0.612466
zulu,ATTACK,0.927544
zulu,ATTACK,0.803392
zulu,ATTACK,0.807615
zulu,ATTACK,1.009781
zulu,ATTACK,0.922901
zulu,ATTACK,0.876004
zulu,ATTACK,0.687563
zulu,ATTACK,0.999577
zulu,ATTACK,0.995137
zulu,ATTACK,1.014193
zulu,ATTACK,0.845523
zulu,ATTACK,1.033401
zulu,ATTACK,0.955994
zulu,ATTACK,1.071472
zulu,ATTACK,0.920628
zulu,ATTACK,1.057557
zulu,ATTACK,1.049352
zulu,ATTACK,0.939597
zulu,ATTACK,0.938322
zulu,ATTACK,0.930795
zulu,ATTACK,0.950027
zulu,ATTACK,1.075187
zulu,ATTACK,0.932458
zulu,ATTACK,0.997914
zulu,ATTACK,0.294972
zulu,ATTACK,0.827773
zulu,ATTACK,0.731204
zulu,ATTACK,0.946093
zulu,ATTACK,0.947629
zulu,ATTACK,0.842634
zulu,ATTACK,0.643456
zulu,ATTACK,1.005725
zulu,ATTACK,0.955384
zulu,ATTACK,0.885003
zulu,ATTACK,0.947559
zulu,ATTACK,1.03452
zulu,ATTACK,0.67696
zulu,ATTACK,0.976656
zulu,ATTACK,0.993887
zulu,ATTACK,0.934892
zulu,ATTACK,0.862827
zulu,ATTACK,1.074981
zulu,ATTACK,0.875129
zulu,ATTACK,0.985877
zulu,ATTACK,0.957901
zulu,ATTACK,0.901014
zulu,ATTACK,0.92935
zulu,ATTACK,1.112361
zulu,ATTACK,0.921259
zulu,ATTACK,0.997199
zulu,ATTACK,0.979989
zulu,ATTACK,0.936542
zulu,ATTACK,0.950869
zulu,ATTACK,0.963358
zulu,ATTACK,1.104536
zulu,ATTACK,0.914811
zulu,ATTACK,0.813743
zulu,ATTACK,0.823042
zulu,ATTACK,0.572579
zulu,ATTACK,0.842972
zulu,ATTACK,0.880205
zulu,ATTACK,1.160944
zulu,ATTACK,1.062487
zulu,ATTACK,0.95586
zulu,ATTACK,0.915909
zulu,ATTACK,0.524255
zulu,ATTACK,0.892557
zulu,ATTACK,0.9728
zulu,ATTACK,1.151214
zulu,ATTACK,0.519847
zulu,ATTACK,0.779871
zulu,ATTACK,0.939872
zulu,ATTACK,0.924545
zulu,ATTACK,1.155479
zulu,ATTACK,0.928812
zulu,ATTACK,0.670293
zulu,ATTACK,1.176476
zulu,ATTACK,1.033591
zulu,ATTACK,0.909178
zulu,ATTACK,0.963599
zulu,ATTACK,0.923763
zulu,ATTACK,1.054886
zulu,ATTACK,0.827012
zulu,ATTACK,0.845921
zulu,ATTACK,0.99321
zulu,ATTACK,0.916309
zulu,ATTACK,0.978857
zulu,ATTACK,0.934113
zulu,ATTACK,0.69381
zulu,ATTACK,0.818926
zulu,ATTACK,0.946806
zulu,ATTACK,1.117973
zulu,ATTACK,0.91284
zulu,ATTACK,0.742972
zulu,ATTACK,0.980142
zulu,ATTACK,0.943393
zulu,ATTACK,0.794453
zulu,ATTACK,0.894565
zulu,ATTACK,0.94837
zulu,ATTACK,0.861147
zulu,ATTACK,1.025788
zulu,ATTACK,0.535199
zulu,ATTACK,1.062823
zulu,ATTACK,1.076393
zulu,ATTACK,0.816687
zulu,ATTACK,1.019504
zulu,ATTACK,1.053053
zulu,ATTACK,1.017932
zulu,ATTACK,1.002945
zulu,ATTACK,0.898215
zulu,ATTACK,1.165717
zulu,ATTACK,0.761413
zulu,ATTACK,0.887883
zulu,ATTACK,0.874455
zulu,ATTACK,0.700848
zulu,ATTACK,0.924775
zulu,ATTACK,1.040843
zulu,ATTACK,0.971295
zulu,ATTACK,1.110271
zulu,ATTACK,0.994307
zulu,ATTACK,0.863904
zulu,ATTACK,0.587593
zulu,ATTACK,0.93464
zulu,ATTACK,1.010895
zulu,ATTACK,0.920442
zulu,ATTACK,0.91362
zulu,ATTACK,0.900284
zulu,ATTACK,0.86058
zulu,ATTACK,0.74125
zulu,ATTACK,1.007061
zulu,ATTACK,0.899477
zulu,ATTACK,0.857947
zulu,ATTACK,1.155292
zulu,ATTACK,0.941298
zulu,ATTACK,0.949017
zulu,ATTACK,1.289295
zulu,ATTACK,1.082765
zulu,ATTACK,1.081896
zulu,ATTACK,0.863873
zulu,ATTACK,0.97189
zulu,ATTACK,1.199692
zulu,ATTACK,1.141246
zulu,ATTACK,1.026214
zulu,ATTACK,0.988951
zulu,ATTACK,1.00112
zulu,ATTACK,0.960837
zulu,ATTACK,1.112718
zulu,ATTACK,1.032847
zulu,ATTACK,0.927023
zulu,ATTACK,1.004908
zulu,ATTACK,0.887818
zulu,ATTACK,0.42884
zulu,ATTACK,0.796807
zulu,ATTACK,0.858097
zulu,ATTACK,0.724759
zulu,ATTACK,0.951666
zulu,ATTACK,0.990717
zulu,ATTACK,0.969825
zulu,ATTACK,0.796754
zulu,ATTACK,0.717017
zulu,ATTACK,0.929985
zulu,ATTACK,0.951804
zulu,ATTACK,1.107261
zulu,ATTACK,0.964692
zulu,ATTACK,0.788928
zulu,ATTACK,1.07478
zulu,ATTACK,0.921826
zulu,ATTACK,1.024865
zulu,ATTACK,0.920572
zulu,ATTACK,1.018231
zulu,ATTACK,0.947581
zulu,ATTACK,0.944936
zulu,ATTACK,1.016046
zulu,ATTACK,0.795224
zulu,ATTACK,0.815966
zulu,ATTACK,0.918766
zulu,ATTACK,0.92553
zulu,ATTACK,0.614575
zulu,ATTACK,0.655864
zulu,ATTACK,0.744592
zulu,ATTACK,1.072449
zulu,ATTACK,0.863311
zulu,ATTACK,0.92165
zulu,ATTACK,0.900445
zulu,ATTACK,0.827552
zulu,ATTACK,0.956982
zulu,ATTACK,1.04377
zulu,ATTACK,0.700183
zulu,ATTACK,0.66374
zulu,ATTACK,1.035817
zulu,ATTACK,0.902772
zulu,ATTACK,0.974132
zulu,ATTACK,0.886875
zulu,ATTACK,0.971081
zulu,ATTACK,0.939967
zulu,ATTACK,1.019807
zulu,ATTACK,1.077387
zulu,ATTACK,0.99454
zulu,ATTACK,0.853183
zulu,ATTACK,0.606702
zulu,ATTACK,0.539051
zulu,ATTACK,0.964864
zulu,ATTACK,0.970748
zulu,ATTACK,0.858021
zulu,ATTACK,0.81864
zulu,ATTACK,1.058267
zulu,ATTACK,1.05575
zulu,ATTACK,0.784706
zulu,ATTACK,0.875193
zulu,ATTACK,0.744243
zulu,ATTACK,1.04116
zulu,ATTACK,1.081642
zulu,ATTACK,0.983233
zulu,ATTACK,0.904671
zulu,ATTACK,1.016029
zulu,ATTACK,1.037561
zulu,ATTACK,0.946728
zulu,ATTACK,1.09895
zulu,ATTACK,0.878561
zulu,ATTACK,0.836358
zulu,ATTACK,0.899043
zulu,ATTACK,0.931259
zulu,ATTACK,0.978625
zulu,ATTACK,1.005607
zulu,ATTACK,0.920605
zulu,ATTACK,0.940698
zulu,ATTACK,1.055157
zulu,ATTACK,0.868045
zulu,ATTACK,1.027699
zulu,ATTACK,0.828291
zulu,ATTACK,0.949101
zulu,ATTACK,0.925916
zulu,ATTACK,0.952947
zulu,ATTACK,1.028099
zulu,ATTACK,0.955713
zulu,ATTACK,0.926869
zulu,ATTACK,0.747591
zulu,ATTACK,0.993824
zulu,ATTACK,0.982211
zulu,ATTACK,1.078039
zulu,ATTACK,0.842321
zulu,ATTACK,1.019358
zulu,ATTACK,0.851763
zulu,ATTACK,1.044765
zulu,ATTACK,1.026595
zulu,ATTACK,0.942574
zulu,ATTACK,0.830846
zulu,ATTACK,0.968973
zulu,ATTACK,0.852245
zulu,ATTACK,1.121593
zulu,ATTACK,0.950403
zulu,ATTACK,0.943934
zulu,ATTACK,0.845795
zulu,ATTACK,0.922078
zulu,ATTACK,0.821329
zulu,ATTACK,1.034874
zulu,ATTACK,0.786618
zulu,ATTACK,0.93184
zulu,ATTACK,1.128201
zulu,ATTACK,0.943935
zulu,ATTACK,1.029911
zulu,ATTACK,0.974413
zulu,ATTACK,1.005885
zulu,ATTACK,0.924515
zulu,ATTACK,1.053397
zulu,ATTACK,0.99854
zulu,ATTACK,0.736352
zulu,ATTACK,0.875432
zulu,ATTACK,0.747734
zulu,ATTACK,1.035829
zulu,ATTACK,1.006049
zulu,ATTACK,0.940879
zulu,ATTACK,1.03691
zulu,ATTACK,0.835331
zulu,ATTACK,0.895215
zulu,ATTACK,0.896785
zulu,ATTACK,0.263901
zulu,ATTACK,0.865149
zulu,ATTACK,1.079219
zulu,ATTACK,0.771509
zulu,ATTACK,0.980763
zulu,ATTACK,0.989553
zulu,ATTACK,0.912479
zulu,ATTACK,0.910445
zulu,ATTACK,0.828106
zulu,ATTACK,0.974759
zulu,ATTACK,0.59869
zulu,ATTACK,0.976615
zulu,ATTACK,0.947228
zulu,ATTACK,1.087813
zulu,ATTACK,1.069812
zulu,ATTACK,0.947096
zulu,ATTACK,0.977592
zulu,ATTACK,0.908448
zulu,ATTACK,1.072763
zulu,ATTACK,1.034123
zulu,ATTACK,1.030223
zulu,ATTACK,0.881921
zulu,ATTACK,0.872128
zulu,ATTACK,0.787161
zulu,ATTACK,1.034771
zulu,ATTACK,0.920529
zulu,ATTACK,1.043131
zulu,ATTACK,1.000976
zulu,ATTACK,0.813244
zulu,ATTACK,0.896205
zulu,ATTACK,0.683146
zulu,ATTACK,1.106251
zulu,ATTACK,0.630198
zulu,ATTACK,1.210366
zulu,ATTACK,0.89966
zulu,ATTACK,1.167944
zulu,ATTACK,1.00776
zulu,ATTACK,0.991759
zulu,ATTACK,0.897535
zulu,ATTACK,0.958565
zulu,ATTACK,1.000038
zulu,ATTACK,0.906202
zulu,ATTACK,0.601447
zulu,ATTACK,0.537068
zulu,ATTACK,0.947882
zulu,ATTACK,0.948582
zulu,ATTACK,1.034815
zulu,ATTACK,0.873746
zulu,ATTACK,1.022493
zulu,ATTACK,0.970115
zulu,ATTACK,0.908208
zulu,ATTACK,0.949461
zulu,ATTACK,1.001301
zulu,ATTACK,0.853021
zulu,ATTACK,0.979241
zulu,ATTACK,1.21476
zulu,ATTACK,0.957659
zulu,ATTACK,0.761682
zulu,ATTACK,0.741609
zulu,ATTACK,0.905389
zulu,ATTACK,0.875145
zulu,ATTACK,0.937785
zulu,ATTACK,0.97815
zulu,ATTACK,1.120551
zulu,ATTACK,1.027135
zulu,ATTACK,0.919734
zulu,ATTACK,0.981238
zulu,ATTACK,0.947451
zulu,ATTACK,1.06023
zulu,ATTACK,1.219395
zulu,ATTACK,0.881891
zulu,ATTACK,0.922953
zulu,ATTACK,0.907089
zulu,ATTACK,0.971858
zulu,ATTACK,0.893252
zulu,ATTACK,0.193758
zulu,ATTACK,0.993423
zulu,ATTACK,0.721054
zulu,ATTACK,0.932699
zulu,ATTACK,0.966652
zulu,ATTACK,0.942851
zulu,ATTACK,0.785773
zulu,ATTACK,0.878101
zulu,ATTACK,0.841664
zulu,ATTACK,1.00843
zulu,ATTACK,0.853679
zulu,ATTACK,0.880951
zulu,ATTACK,0.805453
zulu,ATTACK,0.992042
zulu,ATTACK,0.993461
zulu,ATTACK,0.736524
zulu,ATTACK,1.126254
zulu,ATTACK,0.857923
zulu,ATTACK,0.950149
zulu,ATTACK,0.873263
zulu,ATTACK,0.939856
zulu,ATTACK,0.533565
zulu,ATTACK,1.037579
zulu,ATTACK,1.024663
zulu,ATTACK,0.905789
zulu,ATTACK,1.05674
zulu,ATTACK,1.070609
zulu,ATTACK,0.758359
zulu,ATTACK,0.872356
zulu,ATTACK,1.014303
zulu,ATTACK,1.056827
zulu,ATTACK,0.922153
zulu,ATTACK,1.003917
zulu,ATTACK,0.874698
zulu,ATTACK,0.81956
zulu,ATTACK,0.843942
zulu,ATTACK,1.062084
zulu,ATTACK,0.688272
zulu,ATTACK,0.993787
zulu,ATTACK,0.757831
zulu,ATTACK,0.75218
zulu,ATTACK,0.949119
zulu,ATTACK,0.782563
zulu,ATTACK,0.296475
zulu,ATTACK,0.906929
zulu,ATTACK,0.868375
zulu,ATTACK,0.851352
zulu,ATTACK,1.10921
zulu,ATTACK,0.304142
zulu,ATTACK,0.979167
zulu,ATTACK,1.16557
zulu,ATTACK,0.986685
zulu,ATTACK,1.140803
zulu,ATTACK,1.040585
zulu,ATTACK,0.983173
zulu,ATTACK,0.848554
zulu,ATTACK,0.632138
zulu,ATTACK,1.068901
zulu,ATTACK,0.993272
zulu,ATTACK,0.860208
zulu,ATTACK,0.935602
zulu,ATTACK,1.018974
zulu,ATTACK,0.985909
zulu,ATTACK,0.932894
zulu,ATTACK,0.974801
zulu,ATTACK,0.89468
zulu,ATTACK,0.989805
zulu,ATTACK,0.85734
zulu,ATTACK,0.933106
zulu,ATTACK,1.05361
zulu,ATTACK,1.005825
zulu,ATTACK,1.203899
zulu,ATTACK,1.016862
zulu,ATTACK,1.059374
zulu,ATTACK,0.976155
zulu,ATTACK,0.994259
zulu,ATTACK,0.769205
zulu,ATTACK,1.133399
zulu,ATTACK,1.024193
zulu,ATTACK,1.029387
zulu,ATTACK,1.021251
zulu,ATTACK,0.840195
zulu,ATTACK,1.05103
zulu,ATTACK,0.871586
zulu,ATTACK,0.717881
zulu,ATTACK,0.771657
zulu,ATTACK,0.940884
zulu,ATTACK,1.03099
zulu,ATTACK,1.084361
zulu,ATTACK,0.948777
zulu,ATTACK,1.00599
zulu,ATTACK,0.858214
zulu,ATTACK,0.851622
zulu,ATTACK,1.023693
zulu,ATTACK,1.224921
zulu,ATTACK,1.009193
zulu,ATTACK,0.925415
zulu,ATTACK,1.071606
zulu,ATTACK,0.811752
zulu,ATTACK,0.869908
zulu,ATTACK,1.063624
zulu,ATTACK,1.102636
zulu,ATTACK,0.654469
zulu,ATTACK,0.979948
zulu,ATTACK,1.027362
zulu,ATTACK,0.865696
zulu,ATTACK,0.961737
zulu,ATTACK,0.656736
zulu,ATTACK,0.93585
zulu,ATTACK,1.07876
zulu,ATTACK,0.958272
zulu,ATTACK,0.978113
zulu,ATTACK,0.890301
zulu,ATTACK,0.95638
zulu,ATTACK,0.99761
zulu,ATTACK,1.187514
zulu,ATTACK,1.079565
zulu,ATTACK,0.918197
zulu,ATTACK,0.954849
zulu,ATTACK,0.89801
zulu,ATTACK,0.862431
zulu,ATTACK,0.978484
zulu,ATTACK,1.130387
zulu,ATTACK,0.844998
zulu,ATTACK,1.07283
zulu,ATTACK,0.857165
zulu,ATTACK,1.131559
zulu,ATTACK,1.027538
zulu,ATTACK,0.795305
zulu,ATTACK,0.865861
zulu,ATTACK,0.748078
zulu,ATTACK,0.991707
base64,ATTACK,-0.034593
base64,ATTACK,-0.008608
base64,ATTACK,-0.021689
base64,ATTACK,-0.145276
base64,ATTACK,-0.22093
base64,ATTACK,-0.361452
base64,ATTACK,-0.723075
base64,ATTACK,-0.503244
base64,ATTACK,-0.823781
base64,ATTACK,-0.852749
base64,ATTACK,-0.753953
base64,ATTACK,-0.795479
base64,ATTACK,-0.507852
base64,ATTACK,-0.834585
base64,ATTACK,-0.660609
base64,ATTACK,-0.983156
base64,ATTACK,-0.93367
base64,ATTACK,-0.397401
base64,ATTACK,-0.590083
base64,ATTACK,-0.727982
base64,ATTACK,-0.901378
base64,ATTACK,-0.930101
base64,ATTACK,-0.872747
base64,ATTACK,-0.928957
base64,ATTACK,-0.730252
base64,ATTACK,-0.925016
base64,ATTACK,-0.920626
base64,ATTACK,-0.936868
base64,ATTACK,-0.719144
base64,ATTACK,-0.92706
base64,ATTACK,-0.937039
base64,ATTACK,-0.675139
base64,ATTACK,-0.947641
base64,ATTACK,-0.655957
base64,ATTACK,-0.863903
base64,ATTACK,-0.808487
base64,ATTACK,-0.955083
base64,ATTACK,-0.988132
base64,ATTACK,-0.670708
base64,ATTACK,-0.908505
base64,ATTACK,-0.640664
base64,ATTACK,-0.975391
base64,ATTACK,-0.919608
base64,ATTACK,-0.953322
base64,ATTACK,-0.954658
base64,ATTACK,-0.888321
base64,ATTACK,-0.982982
base64,ATTACK,-1.019893
base64,ATTACK,-0.979488
base64,ATTACK,-0.984629
base64,ATTACK,-0.654916
base64,ATTACK,-0.506749
base64,ATTACK,-0.98082
base64,ATTACK,-0.901194
base64,ATTACK,-0.602681
base64,ATTACK,-0.99914
base64,ATTACK,-0.7313
base64,ATTACK,-0.980764
base64,ATTACK,-0.929645
base64,ATTACK,-0.987195
base64,ATTACK,-1.008578
base64,ATTACK,-0.975022
base64,ATTACK,-0.799934
base64,ATTACK,-0.569673
base64,ATTACK,-0.965071
base64,ATTACK,-0.969235
base64,ATTACK,-0.987264
base64,ATTACK,-0.827813
base64,ATTACK,-0.896463
base64,ATTACK,-0.875682
base64,ATTACK,-1.008105
base64,ATTACK,-1.032308
base64,ATTACK,-0.850533
base64,ATTACK,-0.980267
base64,ATTACK,-0.612545
base64,ATTACK,-0.575453
base64,ATTACK,-0.87131
base64,ATTACK,-0.97277
base64,ATTACK,-0.844575
base64,ATTACK,-1.051899
base64,ATTACK,-0.712325
