dataset,true_label,gap
autodan,ATTACK,0.840139
autodan,ATTACK,0.503471
autodan,ATTACK,0.609451
autodan,ATTACK,0.767841
autodan,ATTACK,0.516495
autodan,ATTACK,0.940866
autodan,ATTACK,0.805202
autodan,ATTACK,0.923526
autodan,ATTACK,0.851383
autodan,ATTACK,0.920043
autodan,ATTACK,0.873112
autodan,ATTACK,0.921384
autodan,ATTACK,0.872505
autodan,ATTACK,0.826074
autodan,ATTACK,0.790119
autodan,ATTACK,0.685488
autodan,ATTACK,0.895637
autodan,ATTACK,0.547598
autodan,ATTACK,0.656754
autodan,ATTACK,0.772656
autodan,ATTACK,0.729503
autodan,ATTACK,0.674116
autodan,ATTACK,0.895601
autodan,ATTACK,0.882001
autodan,ATTACK,0.821261
autodan,ATTACK,0.923577
autodan,ATTACK,0.545403
autodan,ATTACK,0.849384
autodan,ATTACK,0.947981
autodan,ATTACK,0.808869
autodan,ATTACK,0.857844
autodan,ATTACK,0.851937
autodan,ATTACK,0.76884
autodan,ATTACK,0.771186
autodan,ATTACK,0.894374
autodan,ATTACK,0.959778
autodan,ATTACK,0.824443
autodan,ATTACK,0.913381
autodan,ATTACK,0.848459
autodan,ATTACK,0.7475
autodan,ATTACK,0.562679
autodan,ATTACK,0.747784
autodan,ATTACK,0.919278
autodan,ATTACK,0.795169
autodan,ATTACK,0.881667
autodan,ATTACK,0.954382
autodan,ATTACK,0.871985
autodan,ATTACK,0.945634
autodan,ATTACK,0.874523
autodan,ATTACK,0.782415
autodan,ATTACK,0.781392
autodan,ATTACK,0.675129
autodan,ATTACK,0.897204
autodan,ATTACK,0.826818
autodan,ATTACK,0.911968
autodan,ATTACK,0.908163
autodan,ATTACK,0.891571
autodan,ATTACK,0.640572
autodan,ATTACK,0.791316
autodan,ATTACK,0.90403
autodan,ATTACK,0.933908
autodan,ATTACK,0.919546
autodan,ATTACK,0.817651
autodan,ATTACK,0.937554
autodan,ATTACK,0.951422
autodan,ATTACK,0.940884
autodan,ATTACK,0.910514
autodan,ATTACK,0.903154
autodan,ATTACK,0.894202
autodan,ATTACK,0.673836
autodan,ATTACK,0.682557
autodan,ATTACK,0.912304
autodan,ATTACK,0.751721
autodan,ATTACK,0.709263
autodan,ATTACK,0.799914
autodan,ATTACK,0.915657
autodan,ATTACK,0.930973
autodan,ATTACK,0.963356
autodan,ATTACK,0.911174
autodan,ATTACK,0.945262
autodan,ATTACK,0.935013
autodan,ATTACK,0.976162
autodan,ATTACK,0.909448
autodan,ATTACK,0.963117
autodan,ATTACK,0.950986
autodan,ATTACK,0.750404
autodan,ATTACK,0.927725
autodan,ATTACK,0.884609
autodan,ATTACK,0.914738
autodan,ATTACK,0.917687
autodan,ATTACK,0.692603
autodan,ATTACK,0.722993
autodan,ATTACK,0.800477
autodan,ATTACK,0.668136
autodan,ATTACK,0.673314
autodan,ATTACK,0.931383
autodan,ATTACK,0.809735
autodan,ATTACK,0.650007
autodan,ATTACK,0.897589
autodan,ATTACK,0.917009
autodan,ATTACK,0.920229
autodan,ATTACK,0.948182
autodan,ATTACK,0.899659
autodan,ATTACK,0.899683
autodan,ATTACK,0.788051
autodan,ATTACK,0.711247
autodan,ATTACK,0.954488
autodan,ATTACK,0.909293
autodan,ATTACK,0.798167
autodan,ATTACK,0.92811
autodan,ATTACK,0.615187
autodan,ATTACK,0.952376
autodan,ATTACK,0.895153
autodan,ATTACK,0.822782
autodan,ATTACK,0.919032
autodan,ATTACK,0.947588
autodan,ATTACK,0.891324
autodan,ATTACK,0.902545
autodan,ATTACK,0.863433
autodan,ATTACK,0.923225
autodan,ATTACK,0.795002
autodan,ATTACK,0.897092
autodan,ATTACK,0.891019
autodan,ATTACK,0.745151
autodan,ATTACK,0.936856
autodan,ATTACK,0.490636
autodan,ATTACK,0.917096
autodan,ATTACK,0.92377
autodan,ATTACK,0.901964
autodan,ATTACK,0.861489
autodan,ATTACK,0.91203
autodan,ATTACK,0.912433
autodan,ATTACK,0.62305
autodan,ATTACK,0.683751
autodan,ATTACK,0.68819
autodan,ATTACK,0.912912
autodan,ATTACK,0.896442
autodan,ATTACK,0.94891
autodan,ATTACK,0.90839
autodan,ATTACK,0.804077
autodan,ATTACK,0.733409
autodan,ATTACK,0.695118
autodan,ATTACK,0.9176
autodan,ATTACK,0.693269
autodan,ATTACK,0.942567
autodan,ATTACK,0.787145
autodan,ATTACK,0.967828
autodan,ATTACK,0.88505
autodan,ATTACK,0.919689
autodan,ATTACK,0.922217
autodan,ATTACK,0.84668
autodan,ATTACK,0.841535
autodan,ATTACK,0.931221
autodan,ATTACK,0.96853
autodan,ATTACK,0.917262
autodan,ATTACK,0.90944
autodan,ATTACK,0.608852
autodan,ATTACK,0.638074
autodan,ATTACK,0.94786
autodan,ATTACK,0.699589
autodan,ATTACK,0.911374
autodan,ATTACK,0.87716
autodan,ATTACK,0.828262
autodan,ATTACK,0.715931
autodan,ATTACK,0.949444
autodan,ATTACK,0.914758
autodan,ATTACK,0.615204
autodan,ATTACK,0.918293
autodan,ATTACK,0.907999
autodan,ATTACK,0.795626
autodan,ATTACK,0.93412
autodan,ATTACK,0.970682
autodan,ATTACK,0.558402
autodan,ATTACK,0.962305
autodan,ATTACK,0.798294
autodan,ATTACK,0.813564
autodan,ATTACK,0.908254
autodan,ATTACK,0.82723
autodan,ATTACK,0.760261
autodan,ATTACK,0.872073
autodan,ATTACK,0.955501
autodan,ATTACK,0.882507
autodan,ATTACK,0.918896
autodan,ATTACK,0.871809
autodan,ATTACK,0.928539
autodan,ATTACK,0.923513
autodan,ATTACK,0.961539
autodan,ATTACK,0.701086
autodan,ATTACK,0.904729
autodan,ATTACK,0.954214
autodan,ATTACK,0.923356
autodan,ATTACK,0.897922
autodan,ATTACK,0.925386
autodan,ATTACK,0.872643
autodan,ATTACK,0.744752
autodan,ATTACK,0.936334
autodan,ATTACK,0.803092
autodan,ATTACK,0.74729
autodan,ATTACK,0.802445
autodan,ATTACK,0.912446
autodan,ATTACK,0.796534
autodan,ATTACK,0.92912
autodan,ATTACK,0.918278
autodan,ATTACK,0.72089
autodan,ATTACK,0.901999
autodan,ATTACK,0.7758
autodan,ATTACK,0.978437
autodan,ATTACK,0.854228
autodan,ATTACK,0.726805
autodan,ATTACK,0.930934
autodan,ATTACK,0.787914
autodan,ATTACK,0.930664
autodan,ATTACK,0.809365
autodan,ATTACK,0.735234
autodan,ATTACK,0.927734
autodan,ATTACK,0.901066
autodan,ATTACK,0.93505
autodan,ATTACK,0.913327
autodan,ATTACK,0.953642
autodan,ATTACK,0.910965
autodan,ATTACK,0.856675
autodan,ATTACK,0.946212
autodan,ATTACK,0.812074
autodan,ATTACK,0.970212
autodan,ATTACK,0.920046
autodan,ATTACK,0.566607
autodan,ATTACK,0.75
autodan,ATTACK,0.696884
autodan,ATTACK,0.713875
autodan,ATTACK,0.710544
autodan,ATTACK,0.709102
autodan,ATTACK,0.972856
autodan,ATTACK,0.950416
autodan,ATTACK,0.881524
autodan,ATTACK,0.906307
autodan,ATTACK,0.803132
autodan,ATTACK,0.676426
autodan,ATTACK,0.962085
autodan,ATTACK,0.74619
autodan,ATTACK,0.791528
autodan,ATTACK,0.823273
autodan,ATTACK,0.957904
autodan,ATTACK,0.949146
autodan,ATTACK,0.968478
autodan,ATTACK,0.676389
autodan,ATTACK,0.749841
autodan,ATTACK,0.889212
autodan,ATTACK,0.77321
autodan,ATTACK,0.928721
autodan,ATTACK,0.911092
autodan,ATTACK,0.946625
autodan,ATTACK,0.925176
autodan,ATTACK,0.916597
autodan,ATTACK,0.933021
autodan,ATTACK,0.860547
autodan,ATTACK,0.930435
autodan,ATTACK,0.730364
autodan,ATTACK,0.936378
autodan,ATTACK,0.950609
autodan,ATTACK,0.889291
autodan,ATTACK,0.855435
autodan,ATTACK,0.924532
autodan,ATTACK,0.941515
autodan,ATTACK,0.920019
autodan,ATTACK,0.709127
autodan,ATTACK,0.907345
autodan,ATTACK,0.792409
autodan,ATTACK,0.979303
autodan,ATTACK,0.914001
autodan,ATTACK,0.915198
autodan,ATTACK,0.926849
autodan,ATTACK,0.972437
autodan,ATTACK,0.948171
autodan,ATTACK,0.914059
autodan,ATTACK,0.918105
autodan,ATTACK,0.999952
autodan,ATTACK,0.988536
autodan,ATTACK,0.908903
autodan,ATTACK,0.825526
autodan,ATTACK,0.836704
autodan,ATTACK,0.866704
autodan,ATTACK,0.898544
autodan,ATTACK,0.95647
autodan,ATTACK,0.905988
autodan,ATTACK,0.934907
autodan,ATTACK,0.79595
autodan,ATTACK,0.909642
autodan,ATTACK,0.906468
autodan,ATTACK,0.941789
autodan,ATTACK,0.914244
autodan,ATTACK,0.744566
autodan,ATTACK,0.788317
autodan,ATTACK,0.866713
autodan,ATTACK,0.92983
autodan,ATTACK,0.798997
autodan,ATTACK,0.642829
autodan,ATTACK,0.817485
autodan,ATTACK,0.963057
autodan,ATTACK,0.848017
autodan,ATTACK,0.907688
autodan,ATTACK,0.978754
autodan,ATTACK,0.907454
autodan,ATTACK,0.922377
autodan,ATTACK,0.987851
autodan,ATTACK,0.941531
autodan,ATTACK,0.623656
autodan,ATTACK,0.917179
autodan,ATTACK,0.941778
autodan,ATTACK,0.936255
autodan,ATTACK,0.807408
autodan,ATTACK,0.910773
autodan,ATTACK,0.926
autodan,ATTACK,0.958012
autodan,ATTACK,0.848668
autodan,ATTACK,0.844728
autodan,ATTACK,0.637723
autodan,ATTACK,0.841696
autodan,ATTACK,0.966198
autodan,ATTACK,0.755643
autodan,ATTACK,0.885513
autodan,ATTACK,0.847399
autodan,ATTACK,0.935568
autodan,ATTACK,0.820424
autodan,ATTACK,0.781826
autodan,ATTACK,0.967792
autodan,ATTACK,0.895917
autodan,ATTACK,0.811635
autodan,ATTACK,0.93371
autodan,ATTACK,0.820617
autodan,ATTACK,0.849092
autodan,ATTACK,0.933862
autodan,ATTACK,0.681215
autodan,ATTACK,0.978895
autodan,ATTACK,0.928781
autodan,ATTACK,0.798854
autodan,ATTACK,0.89659
autodan,ATTACK,0.830055
autodan,ATTACK,0.890488
autodan,ATTACK,0.811207
autodan,ATTACK,0.978124
autodan,ATTACK,0.774938
autodan,ATTACK,0.912659
autodan,ATTACK,0.937976
autodan,ATTACK,0.88821
autodan,ATTACK,0.761489
autodan,ATTACK,0.917405
autodan,ATTACK,0.919022
autodan,ATTACK,0.733677
autodan,ATTACK,0.922929
autodan,ATTACK,0.821279
autodan,ATTACK,0.599556
autodan,ATTACK,0.969898
autodan,ATTACK,0.857283
autodan,ATTACK,0.772474
autodan,ATTACK,0.87482
autodan,ATTACK,0.947079
autodan,ATTACK,0.943655
autodan,ATTACK,0.901877
autodan,ATTACK,0.835525
autodan,ATTACK,0.849674
autodan,ATTACK,0.929513
autodan,ATTACK,0.949974
autodan,ATTACK,0.882021
autodan,ATTACK,0.941372
autodan,ATTACK,0.982471
autodan,ATTACK,0.901158
autodan,ATTACK,0.855419
autodan,ATTACK,0.876148
autodan,ATTACK,0.856247
autodan,ATTACK,0.985822
autodan,ATTACK,0.974964
autodan,ATTACK,0.952695
autodan,ATTACK,0.9061
autodan,ATTACK,0.908492
autodan,ATTACK,0.821064
autodan,ATTACK,0.624575
autodan,ATTACK,0.972509
autodan,ATTACK,0.927981
autodan,ATTACK,0.788831
autodan,ATTACK,0.943986
autodan,ATTACK,0.987277
autodan,ATTACK,0.925902
autodan,ATTACK,0.684066
autodan,ATTACK,0.935199
autodan,ATTACK,0.931219
autodan,ATTACK,0.967309
autodan,ATTACK,0.903278
autodan,ATTACK,0.882937
autodan,ATTACK,0.819244
autodan,ATTACK,0.958901
autodan,ATTACK,0.864939
autodan,ATTACK,0.912119
autodan,ATTACK,0.947716
autodan,ATTACK,0.77324
autodan,ATTACK,0.969974
autodan,ATTACK,0.918508
autodan,ATTACK,0.878573
autodan,ATTACK,0.969807
autodan,ATTACK,0.941517
autodan,ATTACK,0.961853
autodan,ATTACK,0.959601
autodan,ATTACK,0.882482
autodan,ATTACK,0.972754
autodan,ATTACK,0.924979
autodan,ATTACK,0.931662
autodan,ATTACK,0.798601
autodan,ATTACK,0.884563
autodan,ATTACK,0.918032
autodan,ATTACK,0.952955
autodan,ATTACK,0.859507
autodan,ATTACK,0.939586
autodan,ATTACK,0.923144
autodan,ATTACK,0.803368
autodan,ATTACK,0.926497
autodan,ATTACK,0.793483
autodan,ATTACK,0.933406
autodan,ATTACK,0.902528
autodan,ATTACK,0.881808
autodan,ATTACK,0.737605
autodan,ATTACK,0.832302
autodan,ATTACK,0.942914
autodan,ATTACK,0.881022
autodan,ATTACK,0.713274
autodan,ATTACK,0.813294
autodan,ATTACK,0.87122
autodan,ATTACK,0.709397
autodan,ATTACK,0.848215
autodan,ATTACK,0.928219
autodan,ATTACK,1.003622
autodan,ATTACK,0.941371
autodan,ATTACK,0.944019
autodan,ATTACK,0.952701
autodan,ATTACK,0.904633
autodan,ATTACK,0.935413
autodan,ATTACK,0.918497
autodan,ATTACK,0.937888
autodan,ATTACK,0.98452
autodan,ATTACK,0.913426
autodan,ATTACK,0.902341
autodan,ATTACK,0.907316
autodan,ATTACK,0.859945
autodan,ATTACK,0.910035
autodan,ATTACK,0.995758
autodan,ATTACK,0.766185
autodan,ATTACK,0.625047
autodan,ATTACK,0.781145
autodan,ATTACK,0.898254
autodan,ATTACK,0.776326
autodan,ATTACK,0.74039
autodan,ATTACK,0.921534
autodan,ATTACK,0.822919
autodan,ATTACK,0.613208
autodan,ATTACK,0.91583
autodan,ATTACK,0.916906
autodan,ATTACK,0.865235
autodan,ATTACK,0.835083
autodan,ATTACK,0.721361
autodan,ATTACK,0.921528
autodan,ATTACK,0.852113
autodan,ATTACK,0.851732
autodan,ATTACK,0.779227
autodan,ATTACK,0.844886
autodan,ATTACK,0.691662
autodan,ATTACK,0.930897
autodan,ATTACK,0.908866
autodan,ATTACK,0.916596
autodan,ATTACK,0.923925
autodan,ATTACK,0.786757
autodan,ATTACK,0.990648
autodan,ATTACK,0.922991
autodan,ATTACK,0.953976
autodan,ATTACK,0.919493
autodan,ATTACK,0.927628
autodan,ATTACK,0.807771
autodan,ATTACK,0.948627
autodan,ATTACK,0.864646
autodan,ATTACK,0.846983
autodan,ATTACK,0.926643
autodan,ATTACK,0.807583
autodan,ATTACK,0.909422
autodan,ATTACK,0.745148
autodan,ATTACK,0.919348
autodan,ATTACK,0.940666
autodan,ATTACK,0.903502
autodan,ATTACK,0.889681
autodan,ATTACK,0.874397
autodan,ATTACK,0.864202
autodan,ATTACK,0.956242
autodan,ATTACK,1.000815
autodan,ATTACK,0.865521
autodan,ATTACK,0.819878
autodan,ATTACK,0.863729
autodan,ATTACK,0.850078
autodan,ATTACK,0.912598
autodan,ATTACK,0.890081
autodan,ATTACK,0.934388
autodan,ATTACK,1.00886
autodan,ATTACK,0.952011
autodan,ATTACK,0.86532
autodan,ATTACK,0.970218
autodan,ATTACK,0.805325
autodan,ATTACK,0.902465
autodan,ATTACK,0.858805
autodan,ATTACK,0.693927
autodan,ATTACK,0.969638
autodan,ATTACK,0.937652
autodan,ATTACK,0.91466
autodan,ATTACK,0.809033
autodan,ATTACK,0.874943
autodan,ATTACK,0.751346
autodan,ATTACK,0.876052
autodan,ATTACK,0.733887
autodan,ATTACK,0.784753
autodan,ATTACK,0.965446
autodan,ATTACK,0.781659
autodan,ATTACK,0.968169
autodan,ATTACK,0.941678
autodan,ATTACK,0.83112
autodan,ATTACK,0.774227
autodan,ATTACK,0.801331
autodan,ATTACK,0.91818
autodan,ATTACK,0.83994
autodan,ATTACK,0.773025
autodan,ATTACK,0.973938
autodan,ATTACK,0.923743
autodan,ATTACK,0.952286
autodan,ATTACK,0.929863
autodan,ATTACK,0.904781
autodan,ATTACK,0.902193
autodan,ATTACK,0.921891
autodan,ATTACK,0.950574
autodan,ATTACK,0.911929
autodan,ATTACK,0.94259
autodan,ATTACK,0.810044
autodan,ATTACK,0.876601
autodan,ATTACK,0.887989
autodan,ATTACK,0.942403
autodan,ATTACK,0.831206
autodan,ATTACK,0.933248
autodan,ATTACK,0.839327
autodan,ATTACK,0.842735
autodan,ATTACK,0.788213
autodan,ATTACK,0.914403
autodan,ATTACK,0.986293
autodan,ATTACK,0.838191
autodan,ATTACK,0.881552
autodan,ATTACK,0.763099
autodan,ATTACK,0.810196
autodan,ATTACK,0.909393
autodan,ATTACK,0.761492
autodan,ATTACK,0.675214
autodan,ATTACK,0.940912
autodan,ATTACK,0.960077
autodan,ATTACK,0.954314
autodan,ATTACK,0.914601
autodan,ATTACK,0.746178
autodan,ATTACK,0.93939
autodan,ATTACK,0.736773
autodan,ATTACK,0.930676
autodan,ATTACK,0.93867
autodan,ATTACK,0.885999
autodan,ATTACK,0.918971
autodan,ATTACK,0.893098
autodan,ATTACK,0.866711
autodan,ATTACK,0.796384
autodan,ATTACK,0.893176
autodan,ATTACK,0.926395
autodan,ATTACK,0.906739
autodan,ATTACK,0.890092
autodan,ATTACK,0.950381
autodan,ATTACK,0.756835
autodan,ATTACK,0.932712
autodan,ATTACK,0.805499
autodan,ATTACK,0.955011
autodan,ATTACK,0.914386
autodan,ATTACK,0.939711
autodan,ATTACK,0.60289
autodan,ATTACK,0.851864
autodan,ATTACK,0.874173
autodan,ATTACK,0.891961
autodan,ATTACK,0.906808
autodan,ATTACK,0.939478
autodan,ATTACK,0.927363
autodan,ATTACK,0.972952
autodan,ATTACK,0.811459
autodan,ATTACK,0.8817
autodan,ATTACK,0.958717
autodan,ATTACK,0.924048
autodan,ATTACK,0.901727
autodan,ATTACK,0.915327
autodan,ATTACK,0.903291
autodan,ATTACK,0.965647
autodan,ATTACK,0.927401
autodan,ATTACK,0.902089
autodan,ATTACK,0.950106
autodan,ATTACK,0.868181
autodan,ATTACK,0.804876
autodan,ATTACK,0.864445
autodan,ATTACK,0.79148
autodan,ATTACK,0.697578
autodan,ATTACK,0.948387
autodan,ATTACK,0.699382
autodan,ATTACK,0.895106
autodan,ATTACK,0.939861
autodan,ATTACK,0.884714
autodan,ATTACK,0.953373
autodan,ATTACK,0.917936
autodan,ATTACK,0.892944
autodan,ATTACK,0.941144
autodan,ATTACK,0.971662
autodan,ATTACK,1.002929
autodan,ATTACK,0.978184
autodan,ATTACK,0.92253
autodan,ATTACK,0.903044
autodan,ATTACK,0.905543
autodan,ATTACK,0.892213
autodan,ATTACK,0.996374
autodan,ATTACK,0.629753
autodan,ATTACK,0.592386
autodan,ATTACK,0.875641
autodan,ATTACK,0.819927
autodan,ATTACK,0.867981
autodan,ATTACK,0.79929
autodan,ATTACK,0.799174
autodan,ATTACK,0.913295
autodan,ATTACK,0.920233
autodan,ATTACK,0.871603
autodan,ATTACK,0.837635
autodan,ATTACK,0.920894
autodan,ATTACK,0.737575
autodan,ATTACK,0.749308
autodan,ATTACK,0.931521
autodan,ATTACK,0.757207
autodan,ATTACK,0.658486
autodan,ATTACK,0.773299
autodan,ATTACK,0.960313
autodan,ATTACK,0.61426
autodan,ATTACK,0.937748
autodan,ATTACK,0.953888
autodan,ATTACK,0.819929
autodan,ATTACK,0.924346
autodan,ATTACK,0.92628
autodan,ATTACK,0.87174
autodan,ATTACK,0.943342
autodan,ATTACK,0.900806
autodan,ATTACK,0.92811
autodan,ATTACK,0.911862
autodan,ATTACK,0.915383
autodan,ATTACK,0.866808
autodan,ATTACK,0.914704
autodan,ATTACK,0.864147
autodan,ATTACK,0.844529
autodan,ATTACK,0.95697
autodan,ATTACK,0.936532
autodan,ATTACK,0.94649
autodan,ATTACK,0.915576
autodan,ATTACK,0.690585
autodan,ATTACK,0.97445
autodan,ATTACK,0.85193
autodan,ATTACK,0.906451
autodan,ATTACK,0.957159
autodan,ATTACK,0.749401
autodan,ATTACK,0.823187
autodan,ATTACK,0.916241
autodan,ATTACK,0.967271
autodan,ATTACK,0.875681
autodan,ATTACK,0.9481
autodan,ATTACK,0.892785
autodan,ATTACK,0.936837
autodan,ATTACK,0.895946
autodan,ATTACK,0.727561
autodan,ATTACK,0.905561
autodan,ATTACK,0.936554
autodan,ATTACK,0.943311
autodan,ATTACK,0.948009
autodan,ATTACK,0.779889
autodan,ATTACK,0.788395
autodan,ATTACK,0.911452
autodan,ATTACK,0.937587
autodan,ATTACK,0.88834
autodan,ATTACK,0.790945
autodan,ATTACK,0.967744
autodan,ATTACK,0.740774
autodan,ATTACK,0.903966
autodan,ATTACK,0.988757
autodan,ATTACK,0.831664
autodan,ATTACK,0.96418
autodan,ATTACK,0.958961
autodan,ATTACK,0.944775
autodan,ATTACK,0.960125
autodan,ATTACK,0.920022
autodan,ATTACK,0.853157
autodan,ATTACK,0.898922
autodan,ATTACK,0.953893
autodan,ATTACK,0.675726
autodan,ATTACK,0.890039
autodan,ATTACK,0.882839
autodan,ATTACK,0.861427
autodan,ATTACK,0.895561
autodan,ATTACK,0.90286
autodan,ATTACK,0.804875
autodan,ATTACK,0.863429
autodan,ATTACK,0.835381
autodan,ATTACK,0.941763
autodan,ATTACK,0.949703
autodan,ATTACK,0.943508
autodan,ATTACK,0.864954
autodan,ATTACK,0.919973
autodan,ATTACK,0.947915
autodan,ATTACK,0.956367
autodan,ATTACK,0.904769
autodan,ATTACK,0.913462
autodan,ATTACK,0.926621
autodan,ATTACK,0.932772
autodan,ATTACK,0.980559
autodan,ATTACK,0.762377
autodan,ATTACK,0.972415
autodan,ATTACK,0.903898
autodan,ATTACK,0.91654
autodan,ATTACK,0.850632
autodan,ATTACK,0.936453
autodan,ATTACK,0.88517
zulu,ATTACK,-0.006827
zulu,ATTACK,-0.100153
zulu,ATTACK,-0.218989
zulu,ATTACK,-0.306948
zulu,ATTACK,0.671567
zulu,ATTACK,-0.627622
zulu,ATTACK,-0.401724
zulu,ATTACK,-0.403481
zulu,ATTACK,-0.702569
zulu,ATTACK,-0.780456
zulu,ATTACK,-0.365022
zulu,ATTACK,-0.715741
zulu,ATTACK,-0.807635
zulu,ATTACK,-0.368248
zulu,ATTACK,-0.737943
zulu,ATTACK,-0.366944
zulu,ATTACK,0.758022
zulu,ATTACK,-0.800461
zulu,ATTACK,-0.845131
zulu,ATTACK,0.861303
zulu,ATTACK,-0.760337
zulu,ATTACK,-0.802439
zulu,ATTACK,-0.856409
zulu,ATTACK,-0.796091
zulu,ATTACK,-0.591062
zulu,ATTACK,-0.806536
zulu,ATTACK,-0.840817
zulu,ATTACK,-0.724241
zulu,ATTACK,-0.704096
zulu,ATTACK,-0.678324
zulu,ATTACK,-0.909776
zulu,ATTACK,-0.664531
zulu,ATTACK,-0.675403
zulu,ATTACK,0.94792
zulu,ATTACK,-0.675202
zulu,ATTACK,-0.699072
zulu,ATTACK,-0.461826
zulu,ATTACK,-0.746914
zulu,ATTACK,0.929595
zulu,ATTACK,-0.743347
zulu,ATTACK,1.032344
zulu,ATTACK,0.854737
zulu,ATTACK,0.96867
zulu,ATTACK,-0.834877
zulu,ATTACK,-0.722982
zulu,ATTACK,-0.691229
zulu,ATTACK,-0.828849
zulu,ATTACK,-0.209851
zulu,ATTACK,-0.765227
zulu,ATTACK,-0.848858
zulu,ATTACK,1.003706
zulu,ATTACK,-0.649881
zulu,ATTACK,-0.835177
zulu,ATTACK,-0.820391
zulu,ATTACK,0.902238
zulu,ATTACK,-0.754096
zulu,ATTACK,1.048167
zulu,ATTACK,-0.84697
zulu,ATTACK,-0.885145
zulu,ATTACK,-0.784457
zulu,ATTACK,-0.749659
zulu,ATTACK,1.005587
zulu,ATTACK,1.020744
zulu,ATTACK,-0.845404
zulu,ATTACK,-0.817053
zulu,ATTACK,-0.845137
zulu,ATTACK,1.011282
zulu,ATTACK,-0.851638
zulu,ATTACK,-0.790378
zulu,ATTACK,-0.781852
zulu,ATTACK,-0.7001
zulu,ATTACK,-0.699733
zulu,ATTACK,-0.705953
zulu,ATTACK,1.008394
zulu,ATTACK,-0.864369
zulu,ATTACK,-0.889983
zulu,ATTACK,-0.618851
zulu,ATTACK,-0.874232
zulu,ATTACK,-0.837328
zulu,ATTACK,-0.818586
zulu,ATTACK,-0.535031
zulu,ATTACK,-0.833678
zulu,ATTACK,-0.805835
zulu,ATTACK,-0.777032
zulu,ATTACK,-0.853807
zulu,ATTACK,-0.861663
zulu,ATTACK,-0.970567
zulu,ATTACK,-0.9101
zulu,ATTACK,-0.977495
zulu,ATTACK,-0.815402
zulu,ATTACK,-0.349306
zulu,ATTACK,-0.838156
zulu,ATTACK,-0.866678
zulu,ATTACK,-0.862742
zulu,ATTACK,-0.887193
zulu,ATTACK,-0.526041
zulu,ATTACK,-0.662926
zulu,ATTACK,-0.813187
zulu,ATTACK,-0.865775
zulu,ATTACK,-0.822356
zulu,ATTACK,-0.691119
zulu,ATTACK,1.022588
zulu,ATTACK,-0.887952
zulu,ATTACK,-0.913297
zulu,ATTACK,1.007097
zulu,ATTACK,-0.687404
